,Date,open,high,low,close,adj close,volume,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,close_26_ema,macd,macds,macdh,close_-1_r,middle,cr,cr-ma1,cr-ma2,cr-ma3,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,open_2_sma,wr_10,wr_6,middle_14_sma,cci,middle_20_sma,cci_20,tr,atr,close_10_sma,close_50_sma,dma,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,trix,trix_9_sma
30,2010-02-15,1.8115,1.8593,1.8115,1.8514,1.8514,0.0,1.841165,0.03236148254687349,1.841165,1.9058879650937468,1.7764420349062533,1.8585,-0.007100000000000106,1.0059416093347129,50.14810025643475,1.3657759140292784,57.73056974374014,1.8350658871136545,0.015471894199577509,0.017965237888595713,-0.004986687378036411,-0.3820285176217464,1.840733333333333,84.37207210583514,89.7658713240164,94.08242200318104,82.03614695886951,62.456445993031245,65.73153905426207,65.73153905426207,69.2044778535691,69.2044778535691,58.78566145564801,58.78566145564801,1.8074999999999992,37.543554006968755,38.95809739524354,1.8457404761904768,-32.578674810785685,1.8282166666666664,33.431267806269304,0.047799999999999836,0.06312340747209848,1.857,1.806054838709677,0.05094516129032267,-0.010700000000000154,0.0,0.008000000000000007,0.0,0.0,0.005695096015255207,0.005695096015255207,0.06312340747209848,9.022161894179314,9.022161894179314,0.0,0.005245283975350508,0.005245283975350508,8.309570388241482,8.309570388241482,4.1114846128831335,4.1114846128831335,10.71848136637694,10.71848136637694,18.758518080024732,18.758518080024732,0.2362762437621683,0.2790141731679605
31,2010-02-16,1.8045,1.8566,1.8045,1.8425,1.8425,0.0,1.8445799999999999,0.02826777223922045,1.8445799999999999,1.9011155444784409,1.788044455521559,1.8514,-0.008899999999999908,0.7741360369389853,43.63453651923135,1.1872559151628668,54.28061284152303,1.8356678493521092,0.01362742537072803,0.017096987486182318,-0.006939124230908575,-0.4807172950199834,1.8345333333333336,86.56222670063501,88.56595257807328,93.08971188895248,83.24890046745126,49.51456310679607,60.32588040510672,60.32588040510672,66.24494537074831,66.24494537074831,48.487750473823574,48.487750473823574,1.8079999999999992,45.29616724738679,40.476190476190474,1.8457809523809532,-73.43059534119647,1.83223,7.744509635808552,0.052100000000000035,0.06224802305710756,1.85821,1.80719375,0.051016250000000214,-0.002699999999999925,0.0,-0.007000000000000117,0.007000000000000117,0.0,0.004927876034389261,0.004927876034389261,0.06224802305710756,7.916518135633528,7.916518135633528,0.007000000000000117,0.00548167212249512,0.00548167212249512,8.806178659627674,8.806178659627674,5.320078064479723,5.320078064479723,9.176034898916988,9.176034898916988,16.02058493468163,16.02058493468163,0.2170098844789093,0.2714460727024624
32,2010-02-17,1.7928,1.8572,1.7928,1.8330000000000002,1.8330000000000002,0.0,1.8467550000000004,0.025327278304543732,1.8467550000000004,1.897409556609088,1.796100443390913,1.8425,-0.009500000000000064,0.5977119486651242,37.410494999709286,1.0304205194812797,50.74911869707294,1.835453305767636,0.011324847391485536,0.015941827297489684,-0.009233959812008294,-0.5156037991858929,1.8276666666666663,84.02601285692924,87.3452073394603,92.03401054145971,84.28009867313837,42.40506329113926,54.3522747004509,54.3522747004509,62.2807218139825,62.2807218139825,38.49538047338771,38.49538047338771,1.7986499999999992,59.70873786407779,47.92746113989646,1.8442904761904768,-100.67564783916723,1.8352566666666659,-31.439637139364013,0.06440000000000001,0.062417561200022786,1.85651,1.8079757575757576,0.048534242424242084,0.0005999999999999339,0.0005999999999999339,-0.011700000000000044,0.011700000000000044,0.0,0.004264929350621559,0.004264929350621559,0.062417561200022786,6.832899697817737,6.832899697817737,0.011700000000000044,0.0063182231672462,0.0063182231672462,10.122508867334428,10.122508867334428,19.401532890677167,19.401532890677167,12.097667346291445,12.097667346291445,14.89972770857368,14.89972770857368,0.19473165189945565,0.2606669093746764
33,2010-02-18,1.7795,1.8352,1.7795,1.819,1.819,0.0,1.8476650000000003,0.023874524519928227,1.8476650000000003,1.8954140490398568,1.7999159509601441,1.8330000000000002,-0.014000000000000012,0.4260182159059625,29.87466858095561,0.8499226307024974,45.94368524373066,1.834138502144292,0.00835144860210568,0.014422981412053552,-0.012143065619895744,-0.7637752318603419,1.8112333333333333,80.17823879615761,85.98008929725374,90.816109349933,85.04561417118809,37.158984007525795,48.6211778028092,48.6211778028092,57.727540476924744,57.727540476924744,30.40845245457812,30.40845245457812,1.7861499999999992,63.45975948196122,56.35359116022115,1.8411452380952391,-164.8780396347798,1.8367599999999995,-117.04111263946024,0.05569999999999986,0.06189219835972716,1.8503699999999996,1.8083,0.04206999999999938,-0.02200000000000002,0.0,-0.01329999999999987,0.01329999999999987,0.0,0.0036918545435615452,0.0036918545435615452,0.06189219835972716,5.964975621166188,5.964975621166188,0.01329999999999987,0.0072563583817916106,0.0072563583817916106,11.724189112845075,11.724189112845075,32.557860013624875,32.557860013624875,17.943524708261663,17.943524708261663,15.769397089907415,15.769397089907415,0.1685591398186172,0.2462261907989916
34,2010-02-19,1.7725,1.827,1.7725,1.8035,1.8035,0.0,1.8469,0.025063624302121924,1.8469,1.897027248604244,1.7967727513957563,1.819,-0.015499999999999847,0.3083436857791414,23.567483768266698,0.7015063742766401,41.228548119596134,1.8317043507505608,0.004769767129747082,0.012491555075990916,-0.015443575892487663,-0.8521165475535941,1.8010000000000002,76.16758734485974,85.73424916215923,89.69457017962465,86.56891848122194,30.815109343936516,42.68582164985163,42.68582164985163,52.7136342012337,52.7136342012337,22.63019654708751,22.63019654708751,1.7759999999999994,72.6390114739628,68.20512820512809,1.8370119047619056,-184.012027043471,1.8367866666666663,-164.3852396263951,0.054499999999999986,0.06131796652273513,1.8424499999999997,1.8081628571428567,0.034287142857142294,-0.008199999999999985,0.0,-0.007000000000000117,0.007000000000000117,0.0,0.003196296587184725,0.003196296587184725,0.06131796652273513,5.212659141264283,5.212659141264283,0.007000000000000117,0.007221947373914224,0.007221947373914224,11.777865091525033,11.777865091525033,38.640396613488996,38.640396613488996,23.85698028572516,23.85698028572516,18.08016000019191,18.08016000019191,0.13801845130654336,0.22807926259772585
35,2010-02-22,1.7938,1.8094,1.7468,1.808,1.808,0.0,1.848125,0.022241683839134628,1.848125,1.8926083676782692,1.8036416323217308,1.8035,0.004499999999999949,0.4045749885368617,28.80408606437633,0.7568122732784663,43.07872188678105,1.8298311654829584,0.00225158452603802,0.010442896138164893,-0.016382623224253746,0.2495148322705809,1.7880666666666667,73.36979534227238,85.41694353744155,88.31348992520374,87.54511885191056,49.67532467532471,45.015655991676,45.015655991676,50.14764146471446,50.14764146471446,34.751685045599025,34.751685045599025,1.7831499999999991,51.54394299287402,45.599999999999895,1.8339404761904767,-185.88134763942784,1.836685,-221.77367240658242,0.06259999999999999,0.0614169371148541,1.8360999999999996,1.808158333333333,0.027941666666666087,-0.01760000000000006,0.0,-0.025700000000000056,0.025700000000000056,0.0,0.002767641816094353,0.002767641816094353,0.0614169371148541,4.506316899064281,4.506316899064281,0.025700000000000056,0.009700035749814028,0.009700035749814028,15.793747141239333,15.793747141239333,55.602929230986966,55.602929230986966,32.92732109843263,32.92732109843263,22.322238619244036,22.322238619244036,0.10724060954611704,0.20728015817365464
36,2010-02-23,1.7607,1.8208,1.7607,1.8196,1.8196,0.0,1.8474250000000003,0.022932460904968668,1.8474250000000003,1.8932899218099382,1.8015600781900631,1.808,0.011600000000000056,0.7022504850674145,41.25423909276214,0.9123391650169378,47.708020716547786,1.829026651023704,0.0011316955553750676,0.008580172430884247,-0.01489695375101836,0.641592920353995,1.8003666666666664,74.00345398794619,84.27574871593076,87.89048242723288,88.27695524205406,59.09090909090916,49.707407024753714,49.707407024753714,50.000896651394214,50.000896651394214,49.12042777147271,49.12042777147271,1.777249999999999,40.90909090909084,34.05797101449261,1.832069047619048,-112.06901734451792,1.8351616666666664,-143.1996131408648,0.060100000000000035,0.061315855225327225,1.8337599999999996,1.8084675675675677,0.025292432432431955,0.011400000000000077,0.011400000000000077,0.013900000000000023,0.0,0.011400000000000077,0.003924427615563327,0.003924427615563327,0.061315855225327225,6.400347187756907,6.400347187756907,0.0,0.00840017499674118,0.00840017499674118,13.699841526912918,13.699841526912918,36.31555127553893,36.31555127553893,33.89539217580813,33.89539217580813,25.628872066946656,25.628872066946656,0.0802414512196269,0.1847840684357404
37,2010-02-24,1.7757,1.8239,1.7757,1.8186,1.8186,0.0,1.8458750000000008,0.023808620177088482,1.8458750000000008,1.8934922403541776,1.7982577596458236,1.8196,-0.001000000000000112,0.6812714020123009,40.52120325111653,0.8991873332584142,47.3458998758005,1.8282104862230315,0.00016653560900881104,0.006897095505107785,-0.013461119792197948,-0.054957133435928895,1.806066666666667,75.21201667385363,82.26122756088338,87.59140743072894,88.56391120988188,58.27922077922075,52.564678276242724,52.564678276242724,50.85549052634371,50.85549052634371,55.98305377604075,55.98305377604075,1.7681999999999989,41.72077922077925,34.96376811594198,1.8285404761904769,-76.64103188688357,1.8337666666666663,-103.68706719071464,0.04820000000000002,0.06031447801434201,1.8305599999999995,1.808734210526316,0.021825789473683743,0.003100000000000103,0.003100000000000103,0.015000000000000124,0.0,0.003100000000000103,0.0038140237981919094,0.0038140237981919094,0.06031447801434201,6.323562639943568,6.323562639943568,0.0,0.007275259517539791,0.007275259517539791,12.062210860566225,12.062210860566225,31.212438358731752,31.212438358731752,33.12883093759949,33.12883093759949,27.77172585809628,27.77172585809628,0.05675757148758565,0.16131096724036792
38,2010-02-25,1.7728,1.838,1.7728,1.8359999999999999,1.8359999999999999,0.0,1.8442750000000003,0.023313602873588454,1.8442750000000003,1.8909022057471767,1.7976477942528235,1.8186,0.017400000000000082,1.3050420700363692,56.616843874601294,1.1728198690199318,53.97685679066171,1.8288176725448757,0.0007338544768775713,0.005664242456613399,-0.009860775959471657,0.9567799406136724,1.8156,74.71895988219653,80.06077220817082,86.420850647002,89.00162755028978,79.288888888889,61.472748480458144,61.472748480458144,54.39457651104853,54.39457651104853,75.62909241927741,75.62909241927741,1.7742499999999992,27.597402597402574,2.1929824561403493,1.8250166666666672,-34.394295156102004,1.83212,-60.69735826872788,0.06520000000000015,0.06068565458806824,1.8290099999999991,1.8094333333333328,0.01957666666666591,0.0141,0.0141,-0.002900000000000125,0.002900000000000125,0.0141,0.00519067595946434,0.00519067595946434,0.06068565458806824,8.553382170297805,8.553382170297805,0.0,0.006301554976314191,0.006301554976314191,10.383928490330854,10.383928490330854,9.666347840186305,9.666347840186305,26.425245569310302,26.425245569310302,27.387016127028193,27.387016127028193,0.040167791359619384,0.13766697720873816
39,2010-02-26,1.7745,1.8285,1.7745,1.806,1.806,0.0,1.84093,0.023784959865206755,1.84093,1.8884999197304135,1.7933600802695866,1.8359999999999999,-0.030000000000000027,0.5697480390979854,36.29550889105593,0.7743075225731045,43.639984203538866,1.827045919114616,-0.0011222498809930759,0.004306763549195361,-0.010858026860376874,-1.6339869281045805,1.8030000000000002,71.18986087018085,77.54901766563306,84.80321745017181,89.26060224335808,53.623188405797215,58.856228455571156,58.856228455571156,55.881793825889396,55.881793825889396,64.80509771493469,64.80509771493469,1.7736499999999988,47.37777777777767,35.08771929824558,1.8207238095238103,-69.07943578322529,1.8295066666666664,-95.00937906973896,0.06150000000000011,0.060747244319642124,1.8237599999999996,1.8093475,0.014412499999999497,-0.009500000000000064,0.0,0.0017000000000000348,0.0,0.0,0.0044963177047214675,0.0044963177047214675,0.060747244319642124,7.4016817636411165,7.4016817636411165,0.0,0.005458594107693271,0.005458594107693271,8.985747697411648,8.985747697411648,9.666347840186317,9.666347840186317,21.636979499258427,21.636979499258427,25.74414523352912,25.74414523352912,0.022660628289747596,0.11393190882291368
40,2010-03-01,1.7868,1.8112,1.749,1.798,1.798,0.0,1.83771,0.025050914470124568,1.83771,1.8878118289402488,1.7876081710597511,1.806,-0.008000000000000007,0.4827161626681388,32.55620831700479,0.7046539130035986,41.33706599493847,1.824798585413825,-0.0031754250584328236,0.002810166682193403,-0.011971183481252454,-0.4429678848283492,1.7860666666666667,65.11186954872959,75.78621842901794,83.02043075271227,89.73933553620485,46.376811594203,54.69642283511511,54.69642283511511,55.48667016229796,55.48667016229796,53.11592818074941,53.11592818074941,1.7806499999999987,53.623188405797,43.85964912280698,1.8165023809523817,-117.753651796292,1.8258666666666667,-135.69723832253658,0.06219999999999981,0.06085665783866012,1.81842,1.809070731707317,0.009349268292682787,-0.01730000000000009,0.0,-0.025499999999999856,0.025499999999999856,0.0,0.0038951066648280634,0.0038951066648280634,0.06085665783866012,6.400461022941087,6.400461022941087,0.025499999999999856,0.008138367929010872,0.008138367929010872,13.373011627728346,13.373011627728346,35.262145036275165,35.262145036275165,25.5298894994066,25.5298894994066,25.682929222047377,25.682929222047377,0.004040185366857676,0.0902686089215746
41,2010-03-02,1.7458,1.798,1.7325,1.7325,1.7325,0.0,1.8328150000000003,0.03438168537860982,1.8328150000000003,1.90157837075722,1.7640516292427808,1.798,-0.06550000000000011,0.19302329790006456,16.179340188898266,0.3907210294810565,28.094853043737515,1.817680754319786,-0.009781161698610541,0.00029168675745515647,-0.0201456969121314,-3.6429365962180267,1.7543333333333333,62.97987485202098,74.69436264622574,81.64163341389612,89.95578894877892,0.0,36.464281890076734,36.464281890076734,49.14587407155755,49.14587407155755,11.1010975271151,11.1010975271151,1.7662999999999989,100.0,100.0,1.810685714285715,-193.5082985855627,1.8220300000000005,-194.08169798789325,0.06550000000000011,0.06120501499694511,1.80742,1.8072476190476192,0.00017238095238081286,-0.013199999999999878,0.0,-0.01650000000000018,0.01650000000000018,0.0,0.0033744817508374737,0.0033744817508374737,0.06120501499694511,5.51340727717476,5.51340727717476,0.01650000000000018,0.009255994313183823,0.009255994313183823,15.122934474643646,15.122934474643646,46.566040207306244,46.566040207306244,31.540224405756756,31.540224405756756,27.356443839254645,27.356443839254645,-0.027141833682749996,0.06561599941244065
42,2010-03-03,1.7423,1.7904,1.7423,1.788,1.788,0.0,1.829715,0.03552668789278853,1.829715,1.9007683757855771,1.758661624214423,1.7325,0.055500000000000105,0.8032326891732366,44.5440399342755,0.8025351038382682,44.522578346983224,1.815398795226019,-0.010563004244078522,-0.0018793991993052105,-0.017367210089546625,3.203463203463208,1.7735666666666667,60.23190536657089,73.69881735128995,80.60158098322971,89.81663022377974,52.60663507109007,41.84506628374785,41.84506628374785,46.71227147562097,46.71227147562097,32.11065590000156,32.11065590000156,1.7440499999999992,47.39336492890993,47.39336492890993,1.8061595238095245,-111.17647058823644,1.81938,-120.00873171796604,0.05790000000000006,0.060957951108350734,1.80292,1.8068,-0.0038799999999998844,-0.007600000000000051,0.0,0.009800000000000031,0.0,0.0,0.0029235920898869755,0.0029235920898869755,0.060957951108350734,4.796079980920598,4.796079980920598,0.0,0.00801923191652975,0.00801923191652975,13.155350156496944,13.155350156496944,46.56604020730626,46.56604020730626,35.83331776367919,35.83331776367919,29.77840958284776,29.77840958284776,-0.05278618520543829,0.041022074409767816
