Date,boll
2015-07-23,3.162455000000004
2015-07-26,3.1739700000000037
2015-07-27,3.186305000000004
2015-07-28,3.198630000000004
2015-07-29,3.207550000000004
2015-07-30,3.2213900000000044
2015-08-02,3.2359000000000044
2015-08-03,3.251585000000005
2015-08-04,3.265965000000005
2015-08-05,3.2785700000000046
2015-08-06,3.2940950000000044
2015-08-09,3.3128950000000037
2015-08-10,3.3281200000000033
2015-08-11,3.344845000000004
2015-08-12,3.361820000000004
2015-08-13,3.380255000000004
2015-08-16,3.3948900000000046
2015-08-17,3.4089950000000044
2015-08-18,3.423645000000005
2015-08-19,3.4370700000000043
2015-08-20,3.4457500000000048
2015-08-23,3.452850000000005
2015-08-24,3.4621700000000053
2015-08-25,3.4750200000000055
2015-08-26,3.4885300000000057
2015-08-27,3.497500000000006
2015-08-30,3.505465000000006
2015-08-31,3.513985000000006
2015-09-01,3.5252950000000056
2015-09-02,3.5388000000000055
2015-09-03,3.5489700000000055
2015-09-06,3.5643750000000054
2015-09-07,3.5843400000000054
2015-09-08,3.601585000000005
2015-09-09,3.6167650000000053
2015-09-10,3.633205000000005
2015-09-13,3.652720000000005
2015-09-14,3.669425000000005
2015-09-15,3.689165000000005
2015-09-16,3.7061800000000047
2015-09-17,3.7278600000000046
2015-09-20,3.7499100000000047
2015-09-21,3.7605315789473734
2015-09-22,3.7834894736842153
2015-09-23,3.8140684210526365
2015-09-24,3.8342157894736895
2015-09-27,3.854684210526321
2015-09-28,3.880184210526321
2015-09-29,3.899231578947374
2015-09-30,3.9093263157894795
2015-10-01,3.9232105263157955
2015-10-04,3.9278315789473743
2015-10-05,3.931773684210532
2015-10-06,3.9335157894736903
2015-10-07,3.938863157894743
2015-10-08,3.935378947368427
2015-10-11,3.929636842105269
2015-10-12,3.926994736842111
2015-10-13,3.9285263157894796
2015-10-14,3.927394736842112
2015-10-15,3.9221894736842167
2015-10-18,3.9212263157894793
2015-10-19,3.9195550000000052
2015-10-20,3.912285000000005
2015-10-21,3.900365000000005
2015-10-22,3.898830000000005
2015-10-26,3.894230000000005
2015-10-27,3.8842400000000055
2015-10-28,3.875690000000005
2015-10-29,3.873265000000005
2015-10-30,3.8655600000000048
2015-11-02,3.861755000000005
2015-11-03,3.8597700000000055
2015-11-04,3.855675000000005
2015-11-05,3.8514400000000046
2015-11-06,3.851350000000005
2015-11-09,3.851710000000005
2015-11-10,3.853640000000005
2015-11-11,3.846470000000005
2015-11-12,3.8442600000000047
2015-11-13,3.842980000000005
2015-11-16,3.838975000000005
2015-11-17,3.8358650000000045
2015-11-18,3.831165000000005
2015-11-19,3.8226850000000048
2015-11-20,3.815630000000005
2015-11-23,3.806830000000005
2015-11-24,3.7980800000000046
2015-11-25,3.788720000000005
2015-11-26,3.7808300000000052
2015-11-27,3.775515000000005
2015-11-30,3.7750150000000056
2015-12-01,3.7748350000000057
2015-12-02,3.7790100000000058
2015-12-03,3.7808450000000065
2015-12-04,3.779635000000006
2015-12-07,3.778870000000006
2015-12-08,3.7768900000000065
2015-12-09,3.7803450000000063
2015-12-10,3.779335000000006
2015-12-11,3.7813800000000057
2015-12-14,3.779985000000006
2015-12-15,3.7829250000000068
2015-12-16,3.7878050000000067
2015-12-17,3.7940950000000067
2015-12-18,3.7998500000000064
2015-12-21,3.813790000000006
2015-12-22,3.8279150000000057
2015-12-23,3.842365000000006
2015-12-24,3.8524450000000057
2015-12-25,3.8611750000000056
2015-12-28,3.8645150000000057
2015-12-29,3.8639400000000053
2015-12-30,3.864615000000005
2015-12-31,3.8708350000000045
2016-01-01,3.8805400000000048
2016-01-04,3.8904450000000046
2016-01-05,3.9043350000000046
2016-01-06,3.914955000000005
2016-01-07,3.928815000000005
2016-01-08,3.940500000000005
2016-01-11,3.949525000000005
2016-01-12,3.9578250000000046
2016-01-13,3.9637900000000044
2016-01-14,3.9698500000000045
2016-01-15,3.9763300000000044
2016-01-18,3.9776250000000046
2016-01-19,3.979670000000005
2016-01-20,3.983330000000005
2016-01-21,3.991350000000005
2016-01-22,4.003375000000005
