Date,boll_ub
2014-01-24,-0.22076140566390146
2014-01-27,-0.21769886921766052
2014-01-28,-0.2040539928552755
2014-01-29,-0.1912160964714264
2014-01-30,-0.17751225519446856
2014-01-31,-0.17340920205888855
2014-02-03,-0.16545282449227558
2014-02-04,-0.15423535612882935
2014-02-05,-0.15119529116945668
2014-02-06,-0.15083292505497714
2014-02-07,-0.15134040571212098
2014-02-10,-0.1519681412366131
2014-02-11,-0.1500163009025102
2014-02-12,-0.1498417589769599
2014-02-13,-0.14766854886146932
2014-02-14,-0.1485730764042628
2014-02-17,-0.15217487272301955
2014-02-18,-0.15871984634822514
2014-02-19,-0.1623164113458794
2014-02-20,-0.16422042917922822
2014-02-21,-0.1622924782220456
2014-02-24,-0.1546548357526391
2014-02-25,-0.1515434937017083
2014-02-26,-0.15249769300650265
2014-02-27,-0.15908383140313564
2014-02-28,-0.15681266625232737
2014-03-03,-0.1622595378468742
2014-03-04,-0.17518044514604078
2014-03-05,-0.18034247437429768
2014-03-06,-0.1817695434855684
2014-03-07,-0.18212250306570532
2014-03-10,-0.18383495421871848
2014-03-11,-0.1927133905914392
2014-03-12,-0.2004939667852247
2014-03-13,-0.2157295204397921
2014-03-14,-0.22228500484744973
2014-03-17,-0.22899878061499532
2014-03-18,-0.23562071518025163
2014-03-19,-0.245153404843347
2014-03-20,-0.25812313109045126
2014-03-21,-0.2646509550718568
2014-03-24,-0.2642693846147445
2014-03-25,-0.2636868092430163
2014-03-26,-0.26223712504874575
2014-03-27,-0.2596073069484233
2014-03-28,-0.245527269918356
2014-03-30,-0.23750513852140775
2014-03-31,-0.23622431210444694
2014-04-01,-0.23417734205750956
2014-04-02,-0.23240428806857175
2014-04-03,-0.2326851845103056
2014-04-06,-0.22948410200328914
2014-04-07,-0.2272786091906417
2014-04-08,-0.2292662087498166
2014-04-09,-0.23011271253967944
2014-04-10,-0.24133792224654607
2014-04-13,-0.25099824652206615
2014-04-14,-0.2643862277490055
2014-04-15,-0.2763101732832248
2014-04-16,-0.2948830401545017
2014-04-17,-0.3089994566160994
2014-04-20,-0.32417811299050053
2014-04-21,-0.34158243809941347
2014-04-22,-0.3579767354708213
2014-04-23,-0.3712383347388279
2014-04-24,-0.3747379582808938
2014-04-27,-0.37763163499421437
2014-04-28,-0.3858007017189146
2014-04-29,-0.39060527967140163
2014-04-30,-0.398644368656409
2014-05-01,-0.4133283547005053
2014-05-04,-0.4146699603310435
2014-05-05,-0.410987381278146
2014-05-06,-0.4116525817284014
2014-05-07,-0.41896462643411964
2014-05-08,-0.4203673128178142
2014-05-11,-0.41954788077420446
2014-05-12,-0.4192735012190807
2014-05-13,-0.4202178857351366
2014-05-14,-0.42089905668288247
2014-05-15,-0.42177287043441575
2014-05-18,-0.42261459913923055
2014-05-19,-0.42305221787839065
2014-05-20,-0.42643953280631286
2014-05-21,-0.4263625121819293
2014-05-22,-0.42639952994490743
2014-05-25,-0.4306131267987389
2014-05-26,-0.43051637906028595
2014-05-27,-0.43062785343413007
2014-05-28,-0.43071288295847976
2014-05-29,-0.43219868445603127
2014-06-01,-0.42816987596962686
2014-06-02,-0.41331710331828886
2014-06-03,-0.398077803904961
2014-06-04,-0.3855501415682377
2014-06-05,-0.3803627451367085
2014-06-08,-0.37845389912256466
2014-06-09,-0.37835815953520696
