date,open,high,low,close,adj close,close_12_ema,close_26_ema,macd,macds,macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,middle,cr,cr-ma1,cr-ma2,cr-ma3
2012-03-20,1.8207,1.8306,1.8017,1.8207,1.8207,1.78183119734,1.76265673835,0.0191744589936,0.00997521616737,0.0183984856525,1.75132,0.0415745823158,1.75132,1.83446916463,1.66817083537,1.81766666667,194.503343663,163.082863047,105.396912642,52.3049624283
2012-03-21,1.8115,1.8267,1.7965,1.8141,1.8141,1.78679562852,1.76646735032,0.0203282781957,0.012045828573,0.0165648992453,1.7563,0.0428768616291,1.7563,1.84205372326,1.67054627674,1.81243333333,187.015384615,170.763836642,117.477218491,56.3892989028
2012-03-22,1.819,1.8282,1.8123,1.8192,1.8192,1.79178091644,1.77037347252,0.0214074439157,0.0139181516416,0.0149785845482,1.762005,0.0432946511222,1.762005,1.84859430224,1.67541569776,1.8199,193.778404639,173.897552344,128.72768308,61.2131801203
2012-03-23,1.8182,1.8235,1.8038,1.8181,1.8181,1.79583000622,1.77390877086,0.0219212353611,0.0155187683855,0.0128049339512,1.76727,0.0433985338098,1.76727,1.85406706762,1.68047293238,1.81513333333,173.426573427,176.870875634,139.178655781,67.6878161795
2012-03-25,1.8093,1.8215,1.7912,1.8093,1.8093,1.79790231295,1.77653034339,0.0213719695666,0.0166894086217,0.00936512188979,1.772405,0.0418917963958,1.772405,1.85618859279,1.68862140721,1.80733333333,175.366101203,179.874827694,148.862458995,75.2827491507
2012-03-26,1.8172,1.823,1.8056,1.8171,1.8171,1.80085580327,1.77953550314,0.0213203001311,0.0176155869236,0.00740942641514,1.777965,0.0399341467788,1.777965,1.85783329356,1.69809670644,1.81523333333,178.327816952,184.097464874,157.769800419,82.1989101265
2012-03-27,1.8215,1.8237,1.8041,1.8212,1.8212,1.80398567969,1.78262176216,0.0213639175234,0.0183652530435,0.00599732895974,1.78414,0.0362478079192,1.78414,1.85663561584,1.71164438416,1.81633333333,169.136482578,184.792212086,166.016011283,88.763623052
2012-03-28,1.8237,1.8341,1.8072,1.8234,1.8234,1.8069724982,1.78564237238,0.0213301258219,0.0189582275992,0.00474379644531,1.78948,0.0335398835638,1.78948,1.85655976713,1.72240023287,1.82156666667,177.602217602,184.81796151,173.590163961,95.2075114448
2012-03-29,1.8209,1.8275,1.8037,1.8208,1.8208,1.80909980617,1.78824664109,0.0208531650777,0.0193372150949,0.00303189996561,1.794845,0.0290243722449,1.794845,1.85289374449,1.73679625551,1.81733333333,182.062780269,181.582856167,177.778024364,101.789723942
2012-04-01,1.8257,1.833,1.8208,1.8257,1.8257,1.81165368214,1.79102096397,0.0206327181689,0.0195963157097,0.00207280491838,1.799665,0.0253367898727,1.799665,1.85033857975,1.74899142025,1.8265,185.309060119,178.00707576,179.357756927,109.144183848
2012-04-02,1.8328,1.8332,1.8148,1.8328,1.8328,1.81490696181,1.79411570738,0.0207912544291,0.0198353034536,0.00191190195109,1.804415,0.0217842356086,1.804415,1.84798347122,1.76084652878,1.82693333333,180.760193504,174.771838352,179.226865901,116.051058863
2012-04-03,1.8293,1.8419,1.8073,1.8292,1.8292,1.81710589076,1.79671454387,0.0203913468903,0.0199465121409,0.00088966949875,1.80791,0.0196698246052,1.80791,1.84724964921,1.76857035079,1.82613333333,183.095723014,176.499079721,178.940951727,123.531751568
2012-04-04,1.8275,1.8305,1.8078,1.8275,1.8275,1.81870498449,1.79899494803,0.0197100364609,0.0198992170049,-0.000378361088093,1.810995,0.0174285148989,1.810995,1.8458520298,1.7761379702,1.82193333333,175.781671159,178.487671504,179.434651613,129.67716791
2012-04-05,1.8226,1.828,1.8218,1.8229,1.8229,1.81935037149,1.80076569262,0.0185846788714,0.0196363093782,-0.00210326101367,1.814075,0.0130861869723,1.814075,1.84024737394,1.78790262606,1.82423333333,168.978987069,178.974146814,180.645645903,135.869780464
2012-04-08,1.8219,1.8307,1.8218,1.8219,1.8219,1.81974262203,1.80233119687,0.0174114251603,0.0191913325346,-0.00355981474868,1.815715,0.0117818001931,1.815715,1.83927860039,1.79215139961,1.8248,171.22569971,181.765994902,181.652816507,142.311889271
2012-04-09,1.8191,1.8355,1.7978,1.819,1.819,1.81962837249,1.80356592303,0.0160624494589,0.0185655559195,-0.00500621292113,1.816725,0.0111016297998,1.816725,1.8389282596,1.7945217404,1.81743333333,148.679151681,181.401885613,180.278501491,148.209085109
2012-04-10,1.8326,1.8377,1.816,1.8325,1.8325,1.82160862288,1.80570918799,0.0158994348841,0.0180323317124,-0.00426579365667,1.818785,0.0098921167444,1.818785,1.83856923349,1.79900076651,1.82873333333,144.96669134,178.785126973,179.886535331,154.081167346
2012-04-11,1.8346,1.8385,1.8171,1.8346,1.8346,1.82360729628,1.80784924814,0.0157580481387,0.0175774749977,-0.00363885371795,1.820345,0.00979787705258,1.820345,1.83994075411,1.80074924589,1.83006666667,149.806846943,175.968454891,178.086861983,159.912150842
2012-04-12,1.8246,1.8385,1.8089,1.8262,1.8262,1.82400617377,1.80920856309,0.0147976106814,0.0170215021344,-0.00444778290601,1.821685,0.00853366552948,1.821685,1.83875233106,1.80461766894,1.82453333333,130.287398674,169.552246527,177.642103347,165.257637751
2012-04-15,1.8374,1.8497,1.8181,1.8374,1.8374,1.82606676242,1.81129681768,0.0147699447455,0.0165711906566,-0.00360249182233,1.82368,0.00713070454927,1.82368,1.8379414091,1.8094185909,1.83506666667,134.858199753,161.926440192,177.228063198,169.024150955
2012-04-16,1.8457,1.8508,1.8297,1.8457,1.8457,1.82908726051,1.81384520156,0.015242058958,0.0163053643169,-0.00212661071779,1.82493,0.00861712493271,1.82493,1.84216424987,1.80769575013,1.84206666667,119.211703542,156.731475349,174.263196671,172.951273307
2012-04-17,1.8566,1.8702,1.8419,1.8584,1.8584,1.83359691274,1.817145557,0.016451355746,0.0163345626027,0.000233586286511,1.827145,0.0110398071589,1.827145,1.84922461432,1.80506538568,1.85683333333,119.671732523,148.993157669,171.846217547,175.838512972
2012-04-18,1.8777,1.8883,1.8602,1.8777,1.8777,1.84038200309,1.82163107129,0.0187509317963,0.0168178364414,0.00386619070966,1.83007,0.0156225916039,1.83007,1.86131518321,1.79882481679,1.8754,132.293412402,141.719657678,169.066680481,177.710063855
2012-04-19,1.8796,1.8875,1.862,1.8795,1.8795,1.84640015646,1.82591765861,0.020482497855,0.0175507687241,0.0058634582618,1.83314,0.0188467336274,1.83314,1.87083346725,1.79544653275,1.87633333333,134.935400517,135.82616805,163.889142321,178.292910062
2012-04-22,1.8719,1.89,1.8529,1.8718,1.8718,1.8503078247,1.82931635056,0.0209914741364,0.0182389098066,0.00550512865965,1.836265,0.0198411129516,1.836265,1.8759472259,1.7965827741,1.87156666667,135.412449393,130.767176287,158.844056285,176.745031286
2012-04-23,1.8773,1.89,1.8611,1.8798,1.8798,1.85484508244,1.83305588015,0.0217892022869,0.0189489683027,0.00568046796847,1.8394,0.0215347454863,1.8394,1.88246949097,1.79633050903,1.87696666667,131.637868094,127.264489379,152.689207289,175.393584637
2012-04-24,1.8793,1.8881,1.8715,1.8793,1.8793,1.85860737745,1.83648137051,0.0221260069371,0.0195843760296,0.00508326181515,1.842305,0.0228302079434,1.842305,1.88796541589,1.79664458411,1.87963333333,122.345502267,128.194089747,146.346808239,174.250666047
2012-04-25,1.8788,1.8877,1.8626,1.8788,1.8788,1.86171393476,1.8396160838,0.0220978509573,0.0200870710151,0.00402155988432,1.845075,0.0237577438899,1.845075,1.89259048778,1.79755951222,1.87636666667,123.831436183,128.304939675,141.997982364,172.267394112
2012-04-26,1.8838,1.887,1.8664,1.8838,1.8838,1.86511179095,1.84288896649,0.0222228244664,0.0205142217053,0.00341720552203,1.848225,0.0245336262259,1.848225,1.89729225245,1.79915774755,1.87906666667,117.759850345,130.790172586,138.593623708,170.248436396
2012-04-29,1.8864,1.8936,1.8672,1.886,1.886,1.86832536158,1.84608237638,0.0222429851989,0.0208599744041,0.00276602158974,1.85124,0.0253126221895,1.85124,1.90186524438,1.80061475562,1.88226666667,123.427486352,131.324926534,135.012298677,166.48385439
2012-04-30,1.9058,1.9079,1.8945,1.9058,1.9058,1.87409069056,1.85050590405,0.0235847865113,0.0214049368255,0.00435969937154,1.85489,0.0276673453732,1.85489,1.91022469075,1.79955530925,1.90273333333,142.423456149,129.632531291,133.308170318,163.116671785
2012-05-01,1.9064,1.913,1.8881,1.9064,1.9064,1.87906135355,1.85464620746,0.0244151460977,0.02200697868,0.00481633483556,1.85875,0.0292354057158,1.85875,1.91722081143,1.80027918857,1.9025,133.613341569,126.197421256,131.046051411,160.042422173
2012-05-02,1.9222,1.9326,1.904,1.9222,1.9222,1.88569806839,1.85965019209,0.0260478763025,0.0228151582045,0.00646543619603,1.863485,0.0314896854458,1.863485,1.92646437089,1.80050562911,1.9196,147.72580853,123.800428648,128.448510335,158.117863528
2012-05-03,1.9098,1.9255,1.8891,1.9098,1.9098,1.88940605787,1.86336499268,0.0260410651945,0.0234603396025,0.00516145118409,1.86783,0.0315901067125,1.86783,1.93101021342,1.80464978658,1.90813333333,132.2185194,125.957546259,127.195755502,156.120180937
2012-05-06,1.9269,1.9323,1.9087,1.9269,1.9269,1.89517435666,1.86807128951,0.0271030671447,0.0241888851109,0.00582836406756,1.87308,0.0322728597073,1.87308,1.93762571941,1.80853428059,1.92263333333,148.182049326,128.21111412,126.052684162,153.785683494
2012-05-07,1.9188,1.9397,1.9013,1.9188,1.9188,1.89880907102,1.87182897177,0.0269800992465,0.024747127938,0.00446594261691,1.87807,0.0311675286493,1.87807,1.9404050573,1.8157349427,1.91993333333,137.526451916,132.989988589,128.373859422,151.446134479
2012-05-08,1.9379,1.9725,1.9223,1.9379,1.9379,1.90482306009,1.87672312201,0.0280999380812,0.0254176899667,0.00536449622909,1.88334,0.0319575606737,1.88334,1.94725512135,1.81942487865,1.94423333333,160.318822808,135.8817224,129.768020327,148.757595408
2012-05-09,1.9695,1.9737,1.9495,1.9695,1.9695,1.91477335854,1.88359548334,0.0311778751957,0.0265697270125,0.00921629636649,1.890085,0.0352005423852,1.890085,1.96048608477,1.81968391523,1.96423333333,178.548770817,140.832634995,131.31125994,145.542448912
2012-05-10,1.952,1.9611,1.9334,1.952,1.952,1.92050053415,1.88866248458,0.031838049571,0.0276233915242,0.00842931609363,1.896375,0.0344149428225,1.896375,1.96520488564,1.82754511436,1.94883333333,168.467447425,139.853234148,131.039571828,142.448370223
2012-05-13,1.9652,1.9884,1.9467,1.9652,1.9652,1.92737737505,1.89433193017,0.0330454448841,0.0287078021962,0.0086752853759,1.902765,0.0347514221595,1.902765,1.97226784432,1.83326215568,1.96676666667,179.765029371,145.194330396,132.316531822,140.531533355
2012-05-14,1.9929,1.9987,1.9764,1.9926,1.9926,1.93741162504,1.90161104645,0.0358005785922,0.0301263574754,0.0113484422337,1.91011,0.0374731468767,1.91011,1.98505629375,1.83516370625,1.98923333333,191.057013118,151.358922854,132.905390204,138.057414283
2012-05-15,1.9999,2.0051,1.9824,1.9999,1.9999,1.94702522119,1.90889170968,0.0381335115135,0.031727788283,0.012811446461,1.917185,0.0404368939799,1.917185,1.99805878796,1.83631121204,1.9958,208.958077291,158.608708458,136.702722258,136.654621152
2012-05-16,1.9994,2.0043,1.9812,1.9994,1.9994,1.95508287947,1.91559602748,0.0394868519901,0.0332796010244,0.0124145019314,1.92327,0.0432419155815,1.92327,2.00975383116,1.83678616884,1.99496666667,193.690075149,164.925304467,142.174455721,134.816597768
2012-05-17,2.0077,2.022,1.9906,2.0077,2.0077,1.96317782109,1.92241854396,0.0407592771271,0.034775536245,0.0119674817644,1.92968,0.045836237101,1.92968,2.0213524742,1.8380075258,2.00676666667,206.226666667,175.631416708,147.245215429,133.664415249
2012-05-20,2.0224,2.0446,2.0035,2.022,2.022,1.97222738707,1.92979494811,0.0424324389624,0.0363069167885,0.0122510443479,1.93719,0.0481024881729,1.93719,2.03339497635,1.84098502365,2.02336666667,234.798219158,185.359267604,152.878969731,133.106780261
2012-05-21,2.032,2.0589,2.0213,2.0323,2.0323,1.98146932752,1.93738791492,0.0440814126058,0.0378618159519,0.0124391933078,1.944815,0.0505509776573,1.944815,2.04591695531,1.84371304469,2.0375,243.852459016,188.387528471,157.742325428,133.874386834
2012-05-22,2.0892,2.1017,2.0617,2.0873,2.0873,1.99775096944,1.94849251381,0.04925845563,0.0401411438875,0.0182346234849,1.955215,0.0573076579341,1.955215,2.06983031587,1.84059968413,2.08356666667,271.533503223,195.939372319,165.276799,135.311483028
2012-05-23,2.0267,2.0495,2.0116,2.0271,2.0271,2.00226620491,1.95431529057,0.0479509143455,0.0417030979791,0.0124956327328,1.96263,0.0564883509184,1.96263,2.07560670184,1.84965329816,2.0294,195.694050992,206.946010277,169.873225662,137.220485466
2012-05-24,2.0272,2.036,1.9881,2.0274,2.0274,2.00613294262,1.95972897275,0.0464039698709,0.0426432723575,0.00752139502676,1.96981,0.0550491063076,1.96981,2.07990821262,1.85971178738,2.01716666667,164.189189189,217.505099456,177.274040389,139.465826946
2012-05-27,1.9847,1.9894,1.9641,1.9847,1.9847,2.00283556683,1.96157867847,0.0412568883609,0.0423659955582,-0.00221821439456,1.974745,0.0514465432832,1.974745,2.07763808657,1.87185191343,1.9794,143.602274747,230.020184643,185.935657372,143.058092425
2012-05-28,1.9819,1.9975,1.9617,1.9819,1.9819,1.9996147104,1.96308396155,0.036530748849,0.0411989462163,-0.00933639473473,1.97855,0.0488264434395,1.97855,2.07620288688,1.88089711312,1.98036666667,147.031221801,230.420979811,196.568258082,147.522409664
2012-05-29,1.992,2.01,1.9886,1.992,1.992,1.99844321649,1.96522589032,0.0332173261675,0.0396026222066,-0.0127705920781,1.98283,0.0458288130466,1.98283,2.07448762609,1.89117237391,1.99686666667,154.439078752,222.013484316,207.689726124,150.592242801
2012-05-30,2.0126,2.0264,1.9999,2.0149,2.0149,2.00097502934,1.968905454,0.0320695753354,0.0380960128323,-0.0120528749938,1.987465,0.0440263948941,1.987465,2.07551778979,1.89941221021,2.01373333333,162.033195021,203.774295433,209.404254141,154.156806108
2012-05-31,2.0255,2.0385,2.0021,2.0253,2.0253,2.00471733252,1.97308282778,0.0316345047366,0.0368037112132,-0.0103384129531,1.99324,0.0407565093284,1.99324,2.07475301866,1.91172698134,2.02196666667,169.344953074,184.41004799,208.976428317,159.126094597
2012-06-03,2.0388,2.042,2.02,2.0388,2.0388,2.00996081982,1.97795076646,0.0320100533588,0.0358449796423,-0.00766985256699,1.998835,0.0388041000954,1.998835,2.07644320019,1.92122679981,2.0336,176.092922956,160.991163096,205.360152855,164.736824143
2012-06-04,2.0527,2.0579,2.0148,2.0529,2.0529,2.01656684754,1.98350256154,0.0330642860017,0.0352888409142,-0.00444910982494,2.00554,0.0357091231156,2.00554,2.07695824623,1.93412175377,2.04186666667,175.389048991,154.258991902,200.957573723,172.196224191
2012-06-05,2.0313,2.0317,2.0053,2.0215,2.0215,2.01732579407,1.98631718661,0.0310086074627,0.0344327942239,-0.00684837352241,2.00972,0.0320836013204,2.00972,2.07388720264,1.94555279736,2.0195,151.985747806,155.290144679,195.505673869,175.789354931
2012-06-06,2.0316,2.0322,2.029,2.0316,2.0316,2.01952182575,1.98967146908,0.0298503566704,0.0335163067132,-0.00733190008556,2.012825,0.0309720226045,2.012825,2.07476904521,1.95088095479,2.03093333333,158.673653777,161.788274321,192.339985857,178.110821873
2012-06-07,2.0315,2.0399,2.0125,2.0296,2.0296,2.0210723141,1.99262913804,0.0284431760592,0.0325016805824,-0.00811700904648,2.016705,0.0276316842354,2.016705,2.07196836847,1.96144163153,2.02733333333,145.667326392,167.459839759,188.651814497,179.119561293
2012-06-10,2.022,2.0376,2.0016,2.022,2.022,2.02121503501,1.99480475744,0.0264102775625,0.0312833999784,-0.00974624483187,2.019545,0.0248369943728,2.019545,2.06921898875,1.96987101125,2.0204,148.623453563,166.96917357,182.781284877,179.349949576
2012-06-11,2.0637,2.0638,2.044,2.0637,2.0637,2.02775118347,1.99990810875,0.0278430747225,0.0305953349272,-0.00550452040952,2.0231,0.0258452072316,2.0231,2.07479041446,1.97140958554,2.05716666667,153.650461753,166.297265321,175.934943875,180.391236435
2012-06-12,2.0668,2.0677,2.0472,2.0668,2.0668,2.0337586937,2.00486306365,0.0288956300504,0.0302553939519,-0.00271952780291,2.026445,0.0269884863366,2.026445,2.08042197267,1.97246802733,2.06056666667,156.595133339,161.561739984,163.980168333,181.106605759
2012-06-13,2.0709,2.0742,2.0519,2.0709,2.0709,2.03947274083,2.00975468857,0.0297180522583,0.0301479256132,-0.000859746709651,2.03002,0.0279363863843,2.03002,2.08589277277,1.97414722723,2.06566666667,142.77441432,156.067846106,160.278128611,182.962927443
2012-06-14,2.0578,2.0691,2.0344,2.0578,2.0578,2.04229231916,2.01331360053,0.0289787186348,0.0299140842175,-0.00187073116534,2.032525,0.0280754973711,2.032525,2.08867599474,1.97637400526,2.05376666667,125.585731658,151.720128658,158.425942332,184.358471125
2012-06-17,2.0481,2.0655,2.0303,2.0482,2.0482,2.04320119314,2.01589777826,0.0273034148713,0.0293919503482,-0.00417707095394,2.033835,0.0281696416471,2.033835,2.09017428329,1.97749571671,2.048,130.782565627,152.642005765,158.928060213,186.251600978
2012-06-18,2.06,2.0613,2.031,2.0601,2.0601,2.04580100958,2.01917201691,0.0266289926648,0.0288393588116,-0.00442073229346,2.035225,0.0287694076371,2.035225,2.09276381527,1.97768618473,2.0508,119.864649682,149.462157873,159.589984208,185.834947228
2012-06-19,2.0279,2.0362,2.0073,2.0279,2.0279,2.0430470081,2.01981853418,0.0232284739257,0.0277171818344,-0.00897741581735,2.032255,0.0260478603021,2.032255,2.0843507206,1.9801592794,2.0238,101.673278038,145.445838927,159.805589667,184.841191376
2012-06-20,2.0244,2.0445,2.0067,2.0225,2.0225,2.03988592993,2.02001716128,0.019868768658,0.0261474991991,-0.0125574610822,2.032025,0.0261159937889,2.032025,2.08425698758,1.97979301242,2.02456666667,100.486841177,141.877661339,157.879711597,183.701185325
2012-06-21,2.0622,2.0624,2.0463,2.0622,2.0622,2.04331886379,2.023141816,0.0201770477941,0.0249534089181,-0.00955272224807,2.033765,0.0269379848229,2.033765,2.08764096965,1.97988903035,2.05696666667,110.098289043,135.120498925,153.503789455,182.144106534
2012-06-24,2.066,2.0754,2.0465,2.066,2.066,2.04680826936,2.02631649629,0.0204917730682,0.0240610817481,-0.00713861735978,2.03783,0.0252239255679,2.03783,2.08827785114,1.98738214886,2.06263333333,106.796953585,124.136127865,148.972753723,180.273778966
2012-06-25,2.0602,2.0754,2.0409,2.0603,2.0603,2.04888392023,2.02883379286,0.0200501273649,0.0232588908715,-0.00641752701318,2.04175,0.0219546062785,2.04175,2.08565921256,1.99784078744,2.05886666667,97.5124378109,115.678613236,143.420313792,177.655631768
2012-06-26,2.0749,2.0797,2.0548,2.0747,2.0747,2.05285562481,2.03223128969,0.0206243351202,0.0227319797212,-0.00421528920202,2.045885,0.0197707459328,2.045885,2.08542649187,2.00634350813,2.06973333333,94.0751445087,112.581124713,138.389066815,175.109848727
2012-06-27,2.0743,2.0913,2.0575,2.0745,2.0745,2.05618552868,2.03536230527,0.0208232234172,0.0223502284604,-0.00305401008648,2.048865,0.0193416723547,2.048865,2.08754834471,2.01018165529,2.07443333333,83.1733673401,107.784002305,132.570385555,171.077801976
2012-06-28,2.0768,2.078,2.0068,2.0768,2.0768,2.05935698581,2.03843176414,0.0209252216736,0.0220652271031,-0.00228001085895,2.05144,0.0194670409722,2.05144,2.09037408194,2.01250591806,2.05386666667,84.6299681766,103.313559931,129.01348182,165.8770193
2012-07-01,2.0089,2.0111,1.981,2.0087,2.0087,2.05156360338,2.03622941124,0.0153341921403,0.0207190201105,-0.0107696559404,2.049935,0.0215479703526,2.049935,2.09303094071,2.00683905929,2.00026666667,78.2705523034,101.793933225,124.830831822,159.677628833
2012-07-02,1.9823,2.0012,1.9756,1.9846,1.9846,2.04126151055,2.0324050104,0.0088565001454,0.0183465161175,-0.0189800319442,2.04652,0.0260046675973,2.04652,2.09852933519,1.99451066481,1.98713333333,82.9453713671,98.3312384575,119.217029428,151.184617574
2012-07-03,2.0084,2.0304,1.9916,2.0084,2.0084,2.03620589354,2.03062686149,0.00557903205656,0.0157930193053,-0.0204279744975,2.045865,0.026820225577,2.045865,2.09950545115,1.99222454885,2.01013333333,91.2858438568,93.2375742843,112.965030545,146.424257083
2012-07-04,2.0263,2.0355,2.0064,2.0263,2.0263,2.03468190992,2.03030635323,0.00437555669286,0.0135095267828,-0.0182679401799,2.0456,0.0269942099055,2.0456,2.09958841981,1.99161158019,2.02273333333,89.6919349256,87.5322940279,107.004925847,143.719712076
2012-07-05,2.0187,2.039,1.9995,2.0187,2.0187,2.03222315455,2.02944662336,0.0027765311892,0.0113629276641,-0.0171727929498,2.045055,0.0274405860571,2.045055,2.09993617211,1.99017382789,2.01906666667,82.9348831066,84.6188807392,102.909349499,141.879446018
2012-07-08,2.0275,2.039,2.0078,2.0276,2.0276,2.0315119,2.02930983644,0.00220206355881,0.00953075484303,-0.0146573825684,2.045335,0.0272206437721,2.045335,2.09977628754,1.99089371246,2.0248,82.0368779327,84.0610206088,97.6581481664,139.403506818
2012-07-09,2.0314,2.0347,2.012,2.0314,2.0314,2.03149468462,2.02946466337,0.00203002124373,0.00803060812317,-0.0120011737589,2.04372,0.0270312217143,2.04372,2.09778244343,1.98965755657,2.02603333333,78.3449792961,85.3647341259,93.966220335,136.385310106
2012-07-10,2.0328,2.0346,2.0134,2.0325,2.0325,2.03164934852,2.02968950312,0.00195984539866,0.00681645557827,-0.00971322035922,2.042005,0.0265740568977,2.042005,2.0951531138,1.9888568862,2.02683333333,76.2032610831,85.0257171119,92.9274769168,132.442318722
2012-07-11,2.035,2.0497,2.0159,2.0352,2.0352,2.0321956026,2.03009768808,0.00209791451834,0.00587274736629,-0.00754966569588,2.04022,0.0257161550699,2.04022,2.09165231014,1.98878768986,2.0336,84.9744862778,85.7789822378,91.8479862917,128.206569477
2012-07-12,2.037,2.0465,2.0247,2.0367,2.0367,2.03288858681,2.03058674822,0.00230183859196,0.00515856561142,-0.00571345403891,2.039165,0.0253876943876,2.039165,2.08994038878,1.98838961122,2.03596666667,83.4789085246,84.8589038236,89.1316456981,123.315450944
2012-07-15,2.0367,2.0401,2.0307,2.0373,2.0373,2.03356726576,2.03108402613,0.00248323963435,0.00462350041601,-0.00428052156331,2.03862,0.0253003765314,2.03862,2.08922075306,1.98801924694,2.03603333333,84.7641575066,81.8423872688,86.6556381328,118.693267063
2012-07-16,2.0341,2.0373,2.0252,2.0341,2.0341,2.03364922488,2.0313074316,0.00234179327571,0.00416715898795,-0.00365073142447,2.03732,0.0248016468044,2.03732,2.08692329361,1.98771670639,2.0322,85.546061607,80.8988975392,84.7388922814,115.658271866
2012-07-17,2.0206,2.0302,2.0163,2.0206,2.0206,2.03164165182,2.03051428852,0.00112736329928,0.00355919985021,-0.00486367310186,2.036955,0.0250004942057,2.036955,2.08695598841,1.98695401159,2.02236666667,73.6739794502,81.0077026229,82.9517039388,112.209185923
2012-07-18,2.0212,2.0251,2.003,2.0185,2.0185,2.02961985923,2.02962434122,-4.48199050584e-06,0.00284646348207,-0.00570189094515,2.036755,0.0251378405261,2.036755,2.08703068105,1.98647931895,2.01553333333,70.6659403514,81.5531585376,83.1318158326,109.072563759
2012-07-19,2.0112,2.0241,1.9924,2.0112,2.0112,2.02678603473,2.02825957521,-0.00147354047122,0.00198246269141,-0.00691200632526,2.034205,0.0250072300072,2.034205,2.08421946001,1.98419053999,2.00923333333,67.6322751323,82.9933749998,83.0167098674,105.743234977
2012-07-22,2.0227,2.0424,2.003,2.0229,2.0229,2.02618818324,2.02786256963,-0.00167438639803,0.00125109287352,-0.00585095854311,2.03205,0.023958154309,2.03205,2.07996630862,1.98413369138,2.02276666667,77.3749043079,82.4875186732,83.6660703877,101.977960855
2012-07-23,2.0365,2.042,2.0333,2.0364,2.0364,2.02775923197,2.02849497188,-0.0007357399145,0.00085372631592,-0.00317893246084,2.030855,0.0230539065077,2.030855,2.07696281302,1.98474718698,2.03723333333,83.0076838639,79.6258094879,83.9261394117,97.9583672418
2012-07-24,2.0455,2.0472,2.0328,2.0455,2.0455,2.0304885809,2.0297546036,0.000733977300966,0.000829776512929,-0.000191598423927,2.029395,0.0209606517326,2.029395,2.07131630347,1.98747369653,2.04183333333,84.6101745936,76.4564828095,82.164952971,95.0683708397
2012-07-25,2.0328,2.0328,2.0172,2.0327,2.0327,2.03082879922,2.02997278111,0.000856018113072,0.000835024832958,4.19865602281e-05,2.027305,0.0181176411559,2.027305,2.06354028231,1.99106971769,2.02756666667,88.374469423,74.9786321697,80.2623535136,92.9630296831
2012-07-26,2.0182,2.027,2.012,2.0201,2.0201,2.02917821473,2.02924146399,-6.32492633472e-05,0.000655370013697,-0.00143723855409,2.02447,0.0139135337371,2.02447,2.05229706747,1.99664293253,2.0197,83.7961502051,74.4709566211,78.7320927162,90.6621092771
2012-07-29,2.0211,2.0365,2.0019,2.0209,2.0209,2.02790464323,2.02862357777,-0.000718934538167,0.000380509103324,-0.00219888728298,2.02508,0.0134453122334,2.02508,2.05197062447,1.99818937553,2.01976666667,75.6320968963,76.6581956498,78.2658953537,88.9461798733
2012-07-30,2.0404,2.0511,2.0217,2.0403,2.0403,2.02981162119,2.02948849793,0.000323123261198,0.000369031934899,-9.18173474021e-05,2.027865,0.00992775349588,2.027865,2.04772050699,2.00800949301,2.0377,80.4745657568,80.1999014641,78.7321658105,87.5462149439
2012-07-31,2.0566,2.0568,2.0342,2.0567,2.0567,2.03394829486,2.03150416475,0.00244413010388,0.000784051568694,0.00332015707036,2.03028,0.0107814948676,2.03028,2.05184298974,2.00871701026,2.04923333333,85.5777795773,83.4326764787,79.5728571615,86.0551699026
2012-08-01,2.0424,2.05,2.0239,2.0421,2.0421,2.03520240334,2.03228904144,0.00291336190251,0.00120991363546,0.00340689653411,2.03107,0.011050034532,2.03107,2.05317006906,2.00896993094,2.03866666667,76.7382767383,83.0841149964,79.912855476,83.9318692071
2012-08-02,2.0484,2.0488,2.0193,2.0484,2.0484,2.03723280283,2.03348244578,0.0037503570507,0.00171800231851,0.00406470946439,2.032555,0.0112931499965,2.032555,2.05514129999,2.00996870001,2.03883333333,72.8959927278,82.577491375,79.9445796441,82.4607667433
2012-08-05,2.027,2.0286,2.0086,2.027,2.027,2.03565852547,2.03300226461,0.00265626086139,0.00190565402708,0.00150121366861,2.032525,0.0113077930743,2.032525,2.05514058615,2.00990941385,2.0214,78.7813560725,82.7710123717,79.0313735831,81.7355290459
2012-08-06,2.0285,2.0312,2.011,2.0285,2.0285,2.03455721386,2.03266876352,0.00188845033288,0.00190221328824,-2.75259107329e-05,2.03238,0.0113415212941,2.03238,2.05506304259,2.00969695741,2.02356666667,96.1293483586,80.4437738348,78.524223998,81.2622805502
2012-08-07,2.0271,2.0333,2.0086,2.0271,2.0271,2.03340995019,2.03225626252,0.00115368766429,0.00175250816345,-0.00119764099832,2.03211,0.0114026266596,2.03211,2.05491525332,2.00930474668,2.023,101.613879363,78.2637423393,79.7146040108,81.5223356543
2012-08-08,2.0213,2.0247,2.0115,2.0211,2.0211,2.0315161117,2.03142987271,8.6238990455e-05,0.00141925432885,-0.00266603067679,2.031405,0.0116350412209,2.031405,2.05467508244,2.00813491756,2.0191,86.0415245151,78.8935941745,80.3218376495,81.4806447557
2012-08-09,2.0186,2.0198,2.0114,2.0171,2.0171,2.02929824836,2.03036840065,-0.00107015229521,0.000921373004041,-0.00398305059849,2.030425,0.0119857316489,2.030425,2.0543964633,2.0064535367,2.0161,77.9244555791,82.0245506949,80.848209409,81.3487219854
