Date,dma
2010-09-27,-0.5768396922502417
2010-09-28,-0.5524878785279315
2010-09-29,-0.5602395069200221
2010-09-30,-0.57062376382263
2010-10-03,-0.577424720808141
2010-10-04,-0.5973644441563392
2010-10-05,-0.6422653859746544
2010-10-06,-0.6107469724181448
2010-10-07,-0.6397058860338678
2010-10-10,-0.6582074141772414
2010-10-11,-0.6938210276390004
2010-10-12,-0.7209517270113028
2010-10-13,-0.758710445185337
2010-10-14,-0.7793327018510781
2010-10-17,-0.7877181111808831
2010-10-18,-0.799540563288313
2010-10-19,-0.7568822309419191
2010-10-20,-0.7450597788344893
2010-10-21,-0.7076667035091435
2010-10-24,-0.6665684473171388
2010-10-25,-0.6060911201449143
2010-10-26,-0.5556324070266121
2010-10-27,-0.4673174709746266
2010-10-28,-0.3913612632081364
2010-11-01,-0.3266181028012693
2010-11-02,-0.2733561278430619
2010-11-03,-0.2453478856339159
2010-11-04,-0.20978302455198264
2010-11-05,-0.2134150768489028
2010-11-08,-0.1657108731906797
2010-11-09,-0.15596039722578883
2010-11-10,-0.15045137830562766
2010-11-11,-0.15410780679245803
2010-11-12,-0.1399696166433707
2010-11-15,-0.10959688401273872
2010-11-16,-0.08926714162594458
2010-11-17,-0.048071380674285534
2010-11-18,-0.004438000731409849
2010-11-19,0.04277867912856555
2010-11-22,0.034247012659291094
2010-11-23,0.06342531198421957
2010-11-24,0.10133028729772317
2010-11-25,0.11576099172576017
2010-11-26,0.10893565855033628
2010-11-29,0.16546404295678074
2010-11-30,0.1641233525116078
2010-12-01,0.1403565673471915
2010-12-02,0.10791185857402595
2010-12-03,0.10028211113149992
2010-12-06,0.062206502488608546
2010-12-07,0.020815732017656925
2010-12-08,-0.04024662371246423
2010-12-09,-0.07400764674089252
2010-12-10,-0.09033969398207536
2010-12-13,-0.13775138336134873
2010-12-14,-0.16590588270996146
2010-12-15,-0.19796057244453652
2010-12-16,-0.21012429121073653
2010-12-17,-0.2131713149497627
2010-12-20,-0.18633312985640457
2010-12-21,-0.16653966364768125
2010-12-22,-0.14581990222229385
2010-12-23,-0.14862316406219625
2010-12-24,-0.17012296356477824
2010-12-27,-0.20810106744802878
2010-12-28,-0.2210204481015132
2010-12-29,-0.224481867069051
2010-12-30,-0.2506862712246866
2010-12-31,-0.29444153211712965
2011-01-03,-0.3493123356095413
2011-01-04,-0.4095702770725603
2011-01-05,-0.44069867159047127
2011-01-06,-0.4592245759237604
2011-01-07,-0.4602971282798993
2011-01-10,-0.5249671601170277
2011-01-11,-0.5163623650780118
2011-01-12,-0.5611170497568548
2011-01-13,-0.6104057057593693
2011-01-14,-0.6004845964650933
2011-01-17,-0.5532191642252948
2011-01-18,-0.5064412557837386
2011-01-19,-0.4955938512727958
2011-01-20,-0.49193742278597086
2011-01-21,-0.5326944123192054
2011-01-24,-0.5399828931029587
2011-01-25,-0.5504646547652156
2011-01-26,-0.5020047892197136
2011-01-27,-0.4835032610763373
2011-01-28,-0.4700476042447929
2011-01-31,-0.4774335897881924
2011-02-01,-0.48272322299914266
2011-02-02,-0.473752785111441
2011-02-03,-0.4681950138114594
2011-02-04,-0.41624935310851474
2011-02-07,-0.3845846824125357
2011-02-08,-0.4147867817137799
2011-02-09,-0.40649887714362654
2011-02-10,-0.34253575481395676
2011-02-11,-0.34341329765079764
2011-02-14,-0.36130542104636704
2011-02-15,-0.35830714968716937
2011-02-16,-0.35211559744945714
2011-02-17,-0.3388305739472978
2011-02-18,-0.3364904597157302
2011-02-21,-0.32625245995259977
2011-02-22,-0.27177167549878406
2011-02-23,-0.258779166275569
2011-02-24,-0.24100892382956154
2011-02-25,-0.2325747621199334
2011-02-28,-0.1768264157906754
2011-03-01,-0.17455943012883843
2011-03-02,-0.17782583957707823
2011-03-03,-0.1849436870314491
2011-03-04,-0.18974579644415712
2011-03-07,-0.14640493078022027
2011-03-08,-0.15715483053151127
2011-03-09,-0.1686847683599915
2011-03-10,-0.18287171088890466
2011-03-11,-0.18665002032529965
2011-03-14,-0.20130011046255028
2011-03-15,-0.19835059148317036
2011-03-16,-0.19023332024239664
2011-03-17,-0.16390703513719912
2011-03-18,-0.12578267411448188
2011-03-21,-0.10364909367418822
2011-03-22,-0.083441232236956
2011-03-23,-0.08129612752468092
2011-03-24,-0.0834412322369533
2011-03-25,-0.08246618464046339
2011-03-27,-0.09046157493167245
2011-03-28,-0.09104660348956368
2011-03-29,-0.0961412271812214
2011-03-30,-0.1439185594091778
2011-03-31,-0.20571220083666775
2011-04-03,-0.26694518989616584
2011-04-04,-0.32220601242717617
2011-04-05,-0.37115340177092043
2011-04-06,-0.42548792908526667
2011-04-07,-0.4848683277114421
2011-04-10,-0.5662848020182703
2011-04-11,-0.6454099144733458
2011-04-12,-0.7064235178236331
2011-04-13,-0.7336760981455
2011-04-14,-0.7661073751405555
2011-04-17,-0.8110513207587627
2011-04-18,-0.8233140367044
2011-04-19,-0.8405183204009494
2011-04-20,-0.8792742513691021
2011-04-21,-0.8879855609613165
2011-04-24,-0.8866921304761812
2011-04-25,-0.866776617493473
2011-04-26,-0.8767703026094091
2011-04-27,-0.8858077335632656
2011-04-28,-0.8486556011218768
2011-05-01,-0.8423799759026338
2011-05-02,-0.8349800611078497
2011-05-03,-0.8033158878851397
2011-05-04,-0.7430221283471494
2011-05-05,-0.6653914255756709
2011-05-08,-0.6038813439083878
2011-05-09,-0.5437492631810398
2011-05-10,-0.479413533376996
2011-05-11,-0.4057974398420843
2011-05-12,-0.3607810842266317
2011-05-15,-0.2715915901773899
2011-05-16,-0.20011214430926597
2011-05-17,-0.1539839359498578
2011-05-18,-0.13551026630923724
2011-05-19,-0.13588088389055397
2011-05-22,-0.11023364979005117
2011-05-23,-0.07679847174922556
2011-05-24,-0.041962906471601114
2011-05-25,-0.02160630052857857
2011-05-26,-0.0003094701175073627
2011-05-29,-0.03338398004228632
2011-05-30,-0.061894172774317406
2011-05-31,-0.08974521343218851
2011-06-01,-0.09635414573798333
2011-06-02,-0.123257499828862
2011-06-05,-0.1548843625568126
2011-06-06,-0.20462920154196806
2011-06-07,-0.24777257032028333
2011-06-08,-0.29092837593018955
2011-06-09,-0.32405014581500075
2011-06-12,-0.31916247100097106
2011-06-13,-0.3200081755489499
2011-06-14,-0.31258089972467373
2011-06-15,-0.3020842138645103
2011-06-16,-0.270509585829231
2011-06-19,-0.24976495074066435
2011-06-20,-0.2371490287779243
2011-06-21,-0.22348095086285724
2011-06-22,-0.21553381547821038
2011-06-23,-0.21014866740066296
2011-06-26,-0.22121545762081116
2011-06-27,-0.21536517204187988
2011-06-28,-0.2165839815374909
2011-06-29,-0.25002811409705933
2011-06-30,-0.3026563081175469
2011-07-03,-0.3495804736985753
2011-07-04,-0.39565147263267575
2011-07-05,-0.4244641291089239
2011-07-06,-0.44681709525842844
2011-07-07,-0.48294260870834543
2011-07-10,-0.5169473936359003
2011-07-11,-0.5360827027169937
2011-07-12,-0.5369846217437421
2011-07-13,-0.5303299218977086
2011-07-14,-0.5001034464065515
2011-07-17,-0.46904818045837654
2011-07-18,-0.43053380039706607
2011-07-19,-0.4187113482896362
2011-07-20,-0.413860486497105
2011-07-21,-0.40089235346380286
2011-07-24,-0.3906056013208466
2011-07-25,-0.41322670555939334
2011-07-26,-0.44264876678344295
2011-07-27,-0.43650596692556737
2011-07-28,-0.44025990017204675
2011-07-31,-0.4506685332645649
2011-08-01,-0.45225298560885896
2011-08-02,-0.43843168592862886
2011-08-03,-0.4211245910909534
2011-08-04,-0.3801725920384209
2011-08-07,-0.3322002502911665
2011-08-08,-0.268797780329475
2011-08-09,-0.16568649700076948
2011-08-10,-0.1013089794425908
2011-08-11,-0.03873529993791436
2011-08-14,0.029981179424643043
2011-08-15,0.06557041669648923
2011-08-16,0.08919094472142798
2011-08-17,0.10881377760077166
2011-08-18,0.14072221019587186
2011-08-21,0.14340359108622044
2011-08-22,0.14693813862348887
2011-08-23,0.1048404586450787
2011-08-24,0.08453509244819479
2011-08-25,0.06639920715349888
2011-08-28,0.05001840753248749
2011-08-29,0.05677061213817261
2011-08-30,0.05993951682676614
2011-08-31,0.06591168335526204
2011-09-01,0.05408923124783215
2011-09-04,0.08643643526135415
2011-09-05,0.1302404485336203
2011-09-06,0.18667132818041848
2011-09-07,0.22255307973121433
2011-09-08,0.2524870409434245
2011-09-11,0.3130374966853878
2011-09-12,0.40907968493954555
2011-09-13,0.5254028632006716
2011-09-14,0.6601300648455276
2011-09-15,0.7566354007080202
2011-09-18,0.8187459326043672
2011-09-19,0.9337771728001489
2011-09-20,1.041300546502961
2011-09-21,1.1962843619648724
2011-09-22,1.3975585620700979
2011-09-25,1.5478865252587732
2011-09-26,1.6555074037212425
2011-09-27,1.7080380929820784
2011-09-28,1.7597887441657252
2011-09-29,1.8372075233269447
2011-10-02,1.9321284068451459
2011-10-03,1.9740310773042553
2011-10-04,1.9682051679152397
2011-10-05,1.9019994361136432
2011-10-06,1.7571073632753846
2011-10-09,1.5905448576051673
2011-10-10,1.423665461466087
2011-10-11,1.3038564880475132
2011-10-12,1.1991607523745162
2011-10-13,1.0555118652217872
2011-10-16,0.8801983073730762
2011-10-17,0.6916241022121189
2011-10-18,0.5472439293620237
2011-10-19,0.42502171314213516
2011-10-20,0.36110734319228305
2011-10-23,0.32949142487613253
2011-10-24,0.293268406666572
2011-10-25,0.27769202131266274
2011-10-26,0.21443580849044336
2011-10-27,0.1480106909796386
2011-10-31,0.07249325463157023
2011-11-01,-0.04034412847211052
2011-11-02,-0.09450802245707171
2011-11-03,-0.15934868762358514
2011-11-04,-0.25685344727247506
2011-11-07,-0.3158438268600599
2011-11-08,-0.3530418926661104
2011-11-09,-0.41715127213526043
2011-11-10,-0.46129655206629944
2011-11-11,-0.4383829335488084
2011-11-14,-0.4008679772739008
2011-11-15,-0.34594842140166326
2011-11-16,-0.33931809774554006
2011-11-17,-0.3226935362254076
2011-11-18,-0.3099935412811422
2011-11-21,-0.29997492722721997
2011-11-22,-0.2583403948571364
2011-11-23,-0.19476729156606254
2011-11-24,-0.10257654131803037
2011-11-25,-0.0023660245888843714
2011-11-28,0.12736405812396834
2011-11-29,0.22630701297768557
2011-11-30,0.30214133979461383
2011-12-01,0.3544038909664184
2011-12-02,0.41541749431671365
2011-12-05,0.4513967506271585
2011-12-06,0.4375998271368386
2011-12-07,0.41505185146803336
2011-12-08,0.34582347211731806
2011-12-09,0.277131368944679
2011-12-12,0.1880851471953248
2011-12-13,0.15176462422610712
2011-12-14,0.1696567476216792
2011-12-15,0.2425171792693146
2011-12-16,0.30270199216259214
2011-12-19,0.351039976758535
2011-12-20,0.42780059879212456
2011-12-21,0.46460864555957637
2011-12-22,0.5137754206125289
2011-12-23,0.528913034548019
2011-12-26,0.5718638811733545
2011-12-27,0.6086719279408117
2011-12-28,0.5864895951206868
2011-12-29,0.5588469957602238
2011-12-30,0.547585196020783
2012-01-02,0.5358358724830892
2012-01-03,0.5107771492533285
2012-01-04,0.48408522129944526
2012-01-05,0.42438793220440996
2012-01-06,0.3819733617571426
2012-01-09,0.33017395819366735
2012-01-10,0.2738405833065263
2012-01-11,0.1855987758242769
2012-01-12,0.07926983542716015
2012-01-13,-0.03551764286950039
2012-01-16,-0.13285176918901068
2012-01-17,-0.25068627122470283
2012-01-18,-0.32747126944820265
2012-01-19,-0.3913856393980493
2012-01-20,-0.49693454171797147
2012-01-23,-0.6085043629462153
2012-01-24,-0.715150193812192
2012-01-25,-0.761976854633566
2012-01-26,-0.8124843201316915
2012-01-27,-0.7466686073686908
2012-01-30,-0.8013200251518969
2012-01-31,-0.827426924547889
2012-02-01,-0.8534119429943138
2012-02-02,-0.866916352205684
2012-02-03,-0.8741317044197038
2012-02-06,-0.8885136564679177
2012-02-07,-0.8910731564086989
2012-02-08,-0.903675646593318
2012-02-09,-0.9325370554493947
2012-02-10,-1.0791598377714167
2012-02-13,-1.0839375709942092
2012-02-14,-1.106144280004247
2012-02-15,-1.1228663462840338
2012-02-16,-1.1104344894288025
2012-02-17,-1.0888615613564872
2012-02-20,-1.0747233712073971
2012-02-21,-1.0602195382096213
2012-02-22,-1.0377446911105521
2012-02-23,-1.0122228202724513
2012-02-24,-0.9799243686387524
2012-02-27,-0.9591071024537188
2012-02-28,-0.9312938697638681
2012-02-29,-0.9185938748196
2012-03-01,-0.8983128848126289
2012-03-02,-0.8672332426745412
2012-03-05,-0.8114848963452886
2012-03-06,-0.7571991214107682
2012-03-07,-0.6780496327657823
2012-03-08,-0.5770347017695315
2012-03-09,-0.4925955799135955
2012-03-12,-0.3742004255099277
2012-03-13,-0.24359279996023678
2012-03-14,-0.11898171712895468
2012-03-15,-0.009532624423072962
2012-03-16,0.10579113005165297
2012-03-19,0.20112640879835758
2012-03-20,0.30711408253670147
2012-03-21,0.3702240382194487
2012-03-22,0.4314814034688679
2012-03-23,0.4916418401722379
2012-03-25,0.5117521968498211
2012-03-26,0.5248422108326879
2012-03-27,0.5511197435580677
2012-03-28,0.5620646528286513
2012-03-29,0.5722295240220456
2012-04-01,0.5906091712158654
2012-04-02,0.5856608046636798
2012-04-03,0.5868064855895547
2012-04-04,0.5804686762123785
2012-04-05,0.5935343140053324
2012-04-08,0.5884396903136747
2012-04-09,0.5730339382891477
2012-04-10,0.5654285670365347
2012-04-11,0.5539961339677034
2012-04-12,0.534227043948893
2012-04-15,0.5187237871647171
2012-04-16,0.5047074779651918
2012-04-17,0.5077057493243894
2012-04-18,0.5300587154738994
2012-04-19,0.5590663814694482
2012-04-22,0.5825894047347461
2012-04-23,0.6165698134723853
2012-04-24,0.6338281559302376
2012-04-25,0.6508671126788763
2012-04-26,0.6800454120038129
2012-04-29,0.6962068259156188
2012-04-30,0.723483782427396
2012-05-01,0.7352087297751769
2012-05-02,0.7365250440304342
2012-05-03,0.725433877620373
2012-05-06,0.7388895344519174
2012-05-07,0.7345261964576313
2012-05-08,0.7473968247312817
2012-05-09,0.7962954616952002
2012-05-10,0.8212810563552247
2012-05-13,0.8603073364046958
2012-05-14,0.9039894687273974
2012-05-15,0.9592990436382308
2012-05-16,0.9964483570644608
2012-05-17,1.055706874741077
2012-05-20,1.1148435114681285
2012-05-21,1.1962599857749487
2012-05-22,1.3061966022790754
2012-05-23,1.3218704923926337
2012-05-24,1.3581910153618486
2012-05-27,1.3363255730105834
2012-05-28,1.2839898932690428
2012-05-29,1.2309960563998696
2012-05-30,1.2021833999236187
2012-05-31,1.1731269815482495
2012-06-03,1.1376596252259625
2012-06-04,1.1052880450225329
2012-06-05,0.9762648718171415
2012-06-06,0.9309982871501432
2012-06-07,0.8827821835037623
2012-06-10,0.8803933168923634
2012-06-11,0.923807311126039
2012-06-12,0.9570564341663067
2012-06-13,0.9659781196741852
2012-06-14,0.948329758177737
2012-06-17,0.9046232496651225
2012-06-18,0.8546276841551496
2012-06-19,0.8147969898385764
2012-06-20,0.7579029625834461
2012-06-21,0.7401083439475231
2012-06-24,0.7380119916150766
2012-06-25,0.6815567357783627
2012-06-26,0.638459632013547
2012-06-27,0.5948750044504972
2012-06-28,0.5699381621702876
2012-07-01,0.4884241831038104
2012-07-02,0.37085781915716043
2012-07-03,0.3156213728160657
2012-07-04,0.28429796877885405
2012-07-05,0.19839627552817773
2012-07-08,0.11707730598099583
2012-07-09,0.05123721702808499
2012-07-10,-0.030934919166019512
2012-07-11,-0.10637922694435181
2012-07-12,-0.18618687271697032
2012-07-15,-0.178240234805579
2012-07-16,-0.1460149117416189
2012-07-17,-0.1513045449525746
2012-07-18,-0.17275559207533617
2012-07-19,-0.1963273677204545
2012-07-22,-0.21612083392918052
2012-07-23,-0.22070355763267493
2012-07-24,-0.21597457678970838
2012-07-25,-0.22713887176950287
2012-07-26,-0.2503937569457667
2012-07-29,-0.2701140945847513
2012-07-30,-0.2645075709049357
2012-07-31,-0.21304943400023868
2012-08-01,-0.18794195839064673
2012-08-02,-0.1477212450354803
2012-08-05,-0.15303525443633537
2012-08-06,-0.17402315395076492
2012-08-07,-0.20500529132919565
2012-08-08,-0.22065480525284367
2012-08-09,-0.2223123861668738
2012-08-12,-0.22477438134801148
2012-08-13,-0.24178896190674537
2012-08-14,-0.2804983514873538
2012-08-15,-0.3010962319631874
2012-08-16,-0.3381480406297657
2012-08-19,-0.35155494508148966
2012-08-20,-0.3568202021025351
2012-08-21,-0.3629386257705086
2012-08-22,-0.3564545592538602
2012-08-23,-0.34097567865959455
2012-08-26,-0.3236442076320062
2012-08-27,-0.3027781890671494
2012-08-28,-0.28754307037200216
2012-08-29,-0.2649950947031996
2012-08-30,-0.2238724623212793
2012-09-02,-0.19844809624283288
2012-09-03,-0.17329186825341508
2012-09-04,-0.13258363109999557
2012-09-05,-0.0977744319053413
2012-09-06,-0.08246618464046339
2012-09-09,-0.08383125127554925
2012-09-10,-0.10654986027373416
2012-09-11,-0.14274850229338992
2012-09-12,-0.1704154778437604
2012-09-13,-0.20356709612438456
2012-09-16,-0.2215323480896873
2012-09-17,-0.21919223385811154
2012-09-18,-0.2365968334554468
2012-09-19,-0.25117379502295323
2012-09-20,-0.25504960921899716
2012-09-23,-0.25846227580671455
2012-09-24,-0.250759399794447
2012-09-25,-0.23274539544931844
2012-09-26,-0.2248718861076686
2012-09-27,-0.21799780055242426
2012-09-30,-0.20171450569105104
2012-10-01,-0.20734540556078224
2012-10-02,-0.19603485344151023
2012-10-03,-0.1960348534415048
2012-10-04,-0.19749742483623153
2012-10-07,-0.2178515434129413
2012-10-08,-0.20868609600594165
2012-10-09,-0.19930126288972838
2012-10-10,-0.19108648688931384
2012-10-11,-0.17407190633057992
2012-10-14,-0.15418093536220762
2012-10-15,-0.14065214996092174
2012-10-16,-0.13207173111182144
2012-10-17,-0.12056616947325145
2012-10-18,-0.11066943636888031
2012-10-21,-0.07876100377378012
2012-10-22,-0.08651263216586806
2012-10-23,-0.09287481773295451
2012-10-24,-0.1116444839653648
2012-10-25,-0.13221798825128275
2012-10-29,-0.1551803591485969
2012-10-30,-0.16483333035383338
2012-10-31,-0.1746081825086372
2012-11-01,-0.1801172014288065
2012-11-02,-0.17748457291828104
2012-11-05,-0.1754613491555706
2012-11-06,-0.16259072088191473
2012-11-07,-0.15520473533851795
2012-11-08,-0.140944664239866
2012-11-09,-0.12283315513508573
2012-11-12,-0.10340533177504002
2012-11-13,-0.08602510836762582
2012-11-14,-0.05665179952339395
2012-11-15,-0.019721871806377536
2012-11-16,0.013600379803634367
2012-11-19,0.06325467865483451
2012-11-20,0.1015496730069422
2012-11-21,0.14718190052262084
2012-11-22,0.20597727059089957
2012-11-23,0.26579644063549407
2012-11-26,0.29192771622139635
2012-11-27,0.31849776322572043
2012-11-28,0.33456167237788004
2012-11-29,0.35177126245590645
2012-11-30,0.3704190477387603
2012-12-03,0.40732459926586645
2012-12-04,0.4350890795758886
2012-12-05,0.4595627742477554
2012-12-06,0.4360641271723677
2012-12-07,0.39084629488519523
2012-12-10,0.3703946715488392
2012-12-11,0.35121061008792276
2012-12-12,0.3298814439147285
2012-12-13,0.2910745495744683
2012-12-14,0.26067744075392074
2012-12-17,0.17982161881507627
2012-12-18,0.13438440081869563
2012-12-19,0.08348691628197152
2012-12-20,0.05440612171668934
2012-12-21,0.03887848874260324
2012-12-24,0.014404794070731091
2012-12-25,0.0032161229010209853
2012-12-26,-0.0056080578472031415
2012-12-27,-0.03732148092300536
2012-12-28,-0.09306982725226332
2012-12-31,-0.1464780593499455
2013-01-01,-0.2073454055607714
2013-01-02,-0.2639469185369466
2013-01-03,-0.29795170346449323
2013-01-04,-0.32908009798240695
2013-01-07,-0.3599647306011914
2013-01-08,-0.41798006259228365
2013-01-09,-0.46578177101015567
2013-01-10,-0.4709738994614597
2013-01-11,-0.48759846098159215
2013-01-14,-0.5065875129232107
2013-01-15,-0.5284529552744784
2013-01-16,-0.5486175918125888
2013-01-17,-0.5570580548502267
2013-01-18,-0.5727422813527105
2013-01-21,-0.5726068580754196
2013-01-22,-0.5533131866721037
2013-01-23,-0.548064843742022
2013-01-24,-0.5593409043816907
2013-01-25,-0.5492283784305731
2013-01-28,-0.537894279243487
2013-01-29,-0.569091380346568
2013-01-30,-0.5992249941618666
2013-01-31,-0.6365230520938896
2013-02-01,-0.6651650752407446
2013-02-04,-0.6947547849546029
2013-02-05,-0.7268418104512983
2013-02-06,-0.7727561053073928
2013-02-07,-0.8048928781304467
2013-02-08,-0.8512573862900213
2013-02-11,-0.8816928005518584
2013-02-12,-0.8733004265963598
2013-02-13,-0.8575653472713873
2013-02-14,-0.85646593135902
2013-02-15,-0.8685943295235152
2013-02-18,-0.8674949136111452
2013-02-19,-0.8811754283577978
2013-02-20,-0.8862496556456544
2013-02-21,-0.8902592901495768
2013-02-22,-0.8521603002632998
2013-02-25,-0.8245256604750524
2013-02-26,-0.7840761094186712
2013-02-27,-0.7415247338239409
2013-02-28,-0.7053907633285474
2013-03-01,-0.6564020837039346
2013-03-04,-0.6183180180155614
2013-03-05,-0.5786047273891773
2013-03-06,-0.5396177477275284
2013-03-07,-0.5074710254392071
2013-03-08,-0.5020162311047718
2013-03-11,-0.5094982289880348
2013-03-12,-0.5145426078800703
2013-03-13,-0.5147540340170684
2013-03-14,-0.49985719714112026
2013-03-15,-0.48772631161030966
2013-03-18,-0.4771972899880232
2013-03-19,-0.4520923017447494
2013-03-20,-0.41329187455691657
2013-03-21,-0.38084915567680017
2013-03-22,-0.3196499947992133
2013-03-25,-0.23514421152596307
