Date,trix_9_sma
2010-09-29,-0.9113124541490147
2010-09-30,-0.8968500521605439
2010-10-03,-0.8897729073658314
2010-10-04,-0.8892633856442848
2010-10-05,-0.8911555108325151
2010-10-06,-0.8970607350938996
2010-10-07,-0.9005156640932508
2010-10-10,-0.9125497939978767
2010-10-11,-0.9338207278309083
2010-10-12,-0.9618914257341603
2010-10-13,-0.9963280329751808
2010-10-14,-1.0254991172097856
2010-10-17,-1.0607860986374131
2010-10-18,-1.0940460521564532
2010-10-19,-1.1198326694914138
2010-10-20,-1.1365837990463914
2010-10-21,-1.1328730707694206
2010-10-24,-1.1163461443846825
2010-10-25,-1.08511405485135
2010-10-26,-1.035963211796695
2010-10-27,-0.9668794259015824
2010-10-28,-0.8706026354412766
2010-11-01,-0.7655241709917113
2010-11-02,-0.6574375596351602
2010-11-03,-0.5486454827956364
2010-11-04,-0.44584554288137623
2010-11-05,-0.34752114505595927
2010-11-08,-0.26088202859450815
2010-11-09,-0.1876111703902184
2010-11-10,-0.13077368810840523
2010-11-11,-0.08833985401204966
2010-11-12,-0.04595971748830281
2010-11-15,-0.012204647965937804
2010-11-16,0.016445416434508142
2010-11-17,0.046724378411115014
2010-11-18,0.08319747258084521
2010-11-19,0.12504307150229288
2010-11-22,0.16266955763250385
2010-11-23,0.19786853991363737
2010-11-24,0.2315317548820203
2010-11-25,0.2605756553956399
2010-11-26,0.2903118856507014
2010-11-29,0.3182288644772145
2010-11-30,0.3383601225380163
2010-12-01,0.34867085999479724
2010-12-02,0.3495696286640979
2010-12-03,0.3471575163839521
2010-12-06,0.3277657197709471
2010-12-07,0.28930805651924413
2010-12-08,0.23300996794348675
2010-12-09,0.16428698993939095
2010-12-10,0.0870607777375242
2010-12-13,0.006709242870517555
2010-12-14,-0.07448586724604864
2010-12-15,-0.15346184642235824
2010-12-16,-0.22662820841660358
2010-12-17,-0.28096138428612694
2010-12-20,-0.32248632535101923
2010-12-21,-0.3485969688970155
2010-12-22,-0.3619371216758552
2010-12-23,-0.366816848906889
2010-12-24,-0.36762175832640165
2010-12-27,-0.36565799642883673
2010-12-28,-0.3627843216110332
2010-12-29,-0.3603023939391345
2010-12-30,-0.36171462154262823
2010-12-31,-0.3654759990491881
2011-01-03,-0.38396485821731363
2011-01-04,-0.41785882217418757
2011-01-05,-0.46306058178621423
2011-01-06,-0.5140028452487726
2011-01-07,-0.5648140719484729
2011-01-10,-0.6187234801426457
2011-01-11,-0.6697703197853939
2011-01-12,-0.7198367476428571
2011-01-13,-0.7701133276145017
2011-01-14,-0.8069903779811591
2011-01-17,-0.8310053813910172
2011-01-18,-0.8411392770462719
2011-01-19,-0.8404334906931427
2011-01-20,-0.8333528332822085
2011-01-21,-0.8206553072925945
2011-01-24,-0.8140474993807567
2011-01-25,-0.8048212628055099
2011-01-26,-0.7856791670956308
2011-01-27,-0.7675989426480576
2011-01-28,-0.7454525999088395
2011-01-31,-0.7277930422955668
2011-02-01,-0.7127682458973713
2011-02-02,-0.6991910113195985
2011-02-03,-0.681222152457906
2011-02-04,-0.6522500943806715
2011-02-07,-0.6241246173700683
2011-02-08,-0.6030617657475894
2011-02-09,-0.5788675840963039
2011-02-10,-0.5545555426800568
2011-02-11,-0.5257168276248723
2011-02-14,-0.5029532013198343
2011-02-15,-0.4840099970201055
2011-02-16,-0.4666177545620523
2011-02-17,-0.4502044375859527
2011-02-18,-0.428530215590369
2011-02-21,-0.40636248126460006
2011-02-22,-0.3840737834503703
2011-02-23,-0.3610754105077339
2011-02-24,-0.33742698970375246
2011-02-25,-0.3068962388652796
2011-02-28,-0.2747827737212899
2011-03-01,-0.24504404121010975
2011-03-02,-0.22032414483192617
2011-03-03,-0.201392483001169
2011-03-04,-0.1816073083267206
2011-03-07,-0.1670248597611365
2011-03-08,-0.15960579235318453
2011-03-09,-0.15985549589193626
2011-03-10,-0.1661587154699349
2011-03-11,-0.17601408908608426
2011-03-14,-0.1879136990164371
2011-03-15,-0.19914768269979233
2011-03-16,-0.20783705605229277
2011-03-17,-0.21019078377633202
2011-03-18,-0.202225134506607
2011-03-21,-0.186668598512406
2011-03-22,-0.16603308804197203
2011-03-23,-0.14303416242900707
2011-03-24,-0.12012334867278097
2011-03-25,-0.09879923393035554
2011-03-27,-0.08255244232042196
2011-03-28,-0.07135779322416458
2011-03-29,-0.0676060007225267
2011-03-30,-0.07719070547604648
2011-03-31,-0.10048886510291785
2011-04-03,-0.13916947476918473
2011-04-04,-0.1935265115152171
2011-04-05,-0.2623809451689977
2011-04-06,-0.34223954891106856
2011-04-07,-0.4322704253054344
2011-04-10,-0.536223960472147
2011-04-11,-0.6534119775096784
2011-04-12,-0.7756141131563807
2011-04-13,-0.8967409633568015
2011-04-14,-1.008239201599695
2011-04-17,-1.1107726525892363
2011-04-18,-1.2012841766064364
2011-04-19,-1.281380266726198
2011-04-20,-1.3505122988238691
2011-04-21,-1.405089821341315
2011-04-24,-1.4459809475817411
2011-04-25,-1.4742322633726908
2011-04-26,-1.4930867476294543
2011-04-27,-1.5067569173204918
2011-04-28,-1.5080025466039575
2011-05-01,-1.5010134269644453
2011-05-02,-1.484843848760208
2011-05-03,-1.4561296750546722
2011-05-04,-1.4108856394797
2011-05-05,-1.3432979569600907
2011-05-08,-1.2581709182829965
2011-05-09,-1.155395653745488
2011-05-10,-1.038186207295924
2011-05-11,-0.9110432803695496
2011-05-12,-0.7745058306790072
2011-05-15,-0.6290513925785999
2011-05-16,-0.4787274665655368
2011-05-17,-0.33191435876534675
2011-05-18,-0.19846447380259088
2011-05-19,-0.07895074550657182
2011-05-22,0.023290152035359394
2011-05-23,0.11268338131126501
2011-05-24,0.1887984406558416
2011-05-25,0.25218367223866844
2011-05-26,0.2998918554894092
2011-05-29,0.32717272032686046
2011-05-30,0.33429186112029546
2011-05-31,0.3214513265394623
2011-06-01,0.29152453139975854
2011-06-02,0.245836098706727
2011-06-05,0.1806381470602199
2011-06-06,0.09846906521876198
2011-06-07,0.0020512673855387375
2011-06-08,-0.10428141356734293
2011-06-09,-0.2114000335737024
2011-06-12,-0.31184085511445103
2011-06-13,-0.3997570030943302
2011-06-14,-0.4759038458653959
2011-06-15,-0.5358936056921183
2011-06-16,-0.5749508368365358
2011-06-19,-0.5959163782012177
2011-06-20,-0.6003642416297139
2011-06-21,-0.5920855919279233
2011-06-22,-0.5751820987295624
2011-06-23,-0.5534676903908877
2011-06-26,-0.5287699844704572
2011-06-27,-0.5000231357244134
2011-06-28,-0.4726926718666275
2011-06-29,-0.4529747457396932
2011-06-30,-0.44290662053981594
2011-07-03,-0.4459248917755658
2011-07-04,-0.46175929633125445
2011-07-05,-0.487279604648983
2011-07-06,-0.5195505452510846
2011-07-07,-0.5586027574772647
2011-07-10,-0.6035028254264261
2011-07-11,-0.6473219645045956
2011-07-12,-0.6852718939829961
2011-07-13,-0.7144732626789759
2011-07-14,-0.7300786592965414
2011-07-17,-0.7318101863892197
2011-07-18,-0.7212192119546067
2011-07-19,-0.7026414751263792
2011-07-20,-0.6774274157761381
2011-07-21,-0.6496523557042578
2011-07-24,-0.6248067258605046
2011-07-25,-0.606889388591789
2011-07-26,-0.5985326458708118
2011-07-27,-0.597305476836433
2011-07-28,-0.5999202443533243
2011-07-31,-0.6080281205442585
2011-08-01,-0.6186913559313258
2011-08-02,-0.6284176178340279
2011-08-03,-0.6336234425535305
2011-08-04,-0.6303470476198985
2011-08-07,-0.6123673177408063
2011-08-08,-0.5745083225981621
2011-08-09,-0.5146822737090335
2011-08-10,-0.4342615063986505
2011-08-11,-0.33273476495536547
2011-08-14,-0.21542370997293925
2011-08-15,-0.0917418297382408
2011-08-16,0.03102611857328975
2011-08-17,0.1448229978342091
2011-08-18,0.2469758499689804
2011-08-21,0.3336077334126368
2011-08-22,0.39897796970914273
2011-08-23,0.4409213381780709
2011-08-24,0.4609165250002206
2011-08-25,0.4634879947682477
2011-08-28,0.45480656380290435
2011-08-29,0.4391851209649054
2011-08-30,0.4193760115066218
2011-08-31,0.39194616079382194
2011-09-01,0.3601091827730361
2011-09-04,0.3301095490155379
2011-09-05,0.3098134511897008
2011-09-06,0.30352761043826104
2011-09-07,0.3116117877227976
2011-09-08,0.334502206733226
2011-09-11,0.3762046431192967
2011-09-12,0.4437588528493558
2011-09-13,0.5414396961634388
2011-09-14,0.6687892101985852
2011-09-15,0.815533437706584
2011-09-18,0.9706180806705385
2011-09-19,1.1365086437329996
2011-09-20,1.315462806950854
2011-09-21,1.5143597726833853
2011-09-22,1.738192254566715
2011-09-25,1.9791681300418105
2011-09-26,2.227492985904263
2011-09-27,2.4666810708716813
2011-09-28,2.6914373642360925
2011-09-29,2.900009555753465
2011-10-02,3.0825449348060108
2011-10-03,3.239329093676066
2011-10-04,3.358945771869576
2011-10-05,3.4272083161505766
2011-10-06,3.4381870282103337
2011-10-09,3.3871139916541937
2011-10-10,3.2803102520865224
2011-10-11,3.1220460473503397
2011-10-12,2.9226431469779395
2011-10-13,2.684143115474272
2011-10-16,2.403117019862889
2011-10-17,2.0926528069947925
2011-10-18,1.7648127029268117
2011-10-19,1.4338585584837564
2011-10-20,1.1202814944295931
2011-10-23,0.8357775189844543
2011-10-24,0.5849535856763516
2011-10-25,0.365782239259401
2011-10-26,0.17990391892284016
2011-10-27,0.0214050266501334
2011-10-31,-0.12315584137203198
2011-11-01,-0.2600887547307632
2011-11-02,-0.3864178536884067
2011-11-03,-0.5056602543255289
2011-11-04,-0.6173457353798271
2011-11-07,-0.7159384750208676
2011-11-08,-0.8002228831529988
2011-11-09,-0.8710905375919535
2011-11-10,-0.9198430625760399
2011-11-11,-0.93865960415082
2011-11-14,-0.9284082770359673
2011-11-15,-0.8959032760208779
2011-11-16,-0.8440307718828526
2011-11-17,-0.7755331762236856
2011-11-18,-0.6968587821323757
2011-11-21,-0.610994686470662
2011-11-22,-0.5150062000782583
2011-11-23,-0.4095511820187239
2011-11-24,-0.2893945082172322
2011-11-25,-0.14733825348866245
2011-11-28,0.01677816300929074
2011-11-29,0.1956506703285545
2011-11-30,0.3810719581468739
2011-12-01,0.5628148999060967
2011-12-02,0.7309353855352111
2011-12-05,0.8751640410164313
2011-12-06,0.9868768953274074
2011-12-07,1.0571003303867557
2011-12-08,1.0815469987751192
2011-12-09,1.062497512039228
2011-12-12,1.0051857181523665
2011-12-13,0.9192202754693917
2011-12-14,0.8247163997687365
2011-12-15,0.7387742953673742
2011-12-16,0.6694548990328939
2011-12-19,0.622243333182987
2011-12-20,0.5994572690452767
2011-12-21,0.5962431488134373
2011-12-22,0.6076889422569894
2011-12-23,0.6321163722505433
2011-12-26,0.6668501063917935
2011-12-27,0.7022834901581541
2011-12-28,0.7300756003926844
2011-12-29,0.7505673067395893
2011-12-30,0.7635469758160629
2012-01-02,0.7669353992861864
2012-01-03,0.7648233711206747
2012-01-04,0.7529521549259561
2012-01-05,0.7277488253214395
2012-01-06,0.6905304892379148
2012-01-09,0.6437387348192422
2012-01-10,0.5883305005447188
2012-01-11,0.5172153535202747
2012-01-12,0.4296915643550903
2012-01-13,0.32389027871760945
2012-01-16,0.2005174092846441
2012-01-17,0.06503901741466793
2012-01-18,-0.075665540088198
2012-01-19,-0.22176303381857312
2012-01-20,-0.37500365591636303
2012-01-23,-0.5338633238299869
2012-01-24,-0.6916678951075336
2012-01-25,-0.8436346323010017
2012-01-26,-0.9832466228839104
2012-01-27,-1.0948883637910352
2012-01-30,-1.1853269180675898
2012-01-31,-1.2585293177272305
2012-02-01,-1.3163488205453164
2012-02-02,-1.3607462801534622
2012-02-03,-1.3962451522122135
2012-02-06,-1.4252789075498788
2012-02-07,-1.4493249356818305
2012-02-08,-1.4695937093399372
2012-02-09,-1.5012886250464197
2012-02-10,-1.5367165730388874
2012-02-13,-1.5715470990904328
2012-02-14,-1.603369589863441
2012-02-15,-1.6287477537835935
2012-02-16,-1.642183637420152
2012-02-17,-1.642419806819372
2012-02-20,-1.6316583929877952
2012-02-21,-1.610922644819841
2012-02-22,-1.5810024662466762
2012-02-23,-1.5440359627194453
2012-02-24,-1.5012193159296812
2012-02-27,-1.454195959470544
2012-02-28,-1.4046323848706332
2012-02-29,-1.3568435778648316
2012-03-01,-1.3088373600402432
2012-03-02,-1.259125773393066
2012-03-05,-1.2058645556840413
2012-03-06,-1.1466451829219726
2012-03-07,-1.0759008350258614
2012-03-08,-0.9913936133805553
2012-03-09,-0.8926959105861448
2012-03-12,-0.7764636822497731
2012-03-13,-0.6394960377957755
2012-03-14,-0.48569444344726304
2012-03-15,-0.31677536891776675
2012-03-16,-0.13840520663959155
2012-03-19,0.04310459855950279
2012-03-20,0.22327658930456834
2012-03-21,0.39677707872175355
2012-03-22,0.5615859869230198
2012-03-23,0.711996858472715
2012-03-25,0.8421009288000691
2012-03-26,0.951467347520423
2012-03-27,1.039542132605353
2012-03-28,1.1079830755210738
2012-03-29,1.158715186376478
2012-04-01,1.1910762941991089
2012-04-02,1.2078066483058134
2012-04-03,1.2102138689749533
2012-04-04,1.199933745490096
2012-04-05,1.1794713047135255
2012-04-08,1.1497598426307711
2012-04-09,1.1110387472977832
2012-04-10,1.0658435902575338
2012-04-11,1.0169912685396392
2012-04-12,0.9646397897124422
2012-04-15,0.9098931439824188
2012-04-16,0.8555274612816927
2012-04-17,0.8055001781090361
2012-04-18,0.7655932668288166
2012-04-19,0.7391898026890397
2012-04-22,0.7268538881039296
2012-04-23,0.7272300282150282
2012-04-24,0.7382908820369691
2012-04-25,0.7592344532870355
2012-04-26,0.78793731324116
2012-04-29,0.8216100443420571
2012-04-30,0.8591151873991644
2012-05-01,0.8966445260785428
2012-05-02,0.9337571714569652
2012-05-03,0.9694119286343701
2012-05-06,1.004219842872087
2012-05-07,1.037385386811408
2012-05-08,1.0711966320904642
2012-05-09,1.1106144913134688
2012-05-10,1.1552999575243164
2012-05-13,1.2035415680119759
2012-05-14,1.257655133689286
2012-05-15,1.3171841027929716
2012-05-16,1.382954585609112
2012-05-17,1.453502165090431
2012-05-20,1.5304892676891546
2012-05-21,1.612888164193765
2012-05-22,1.7025110961322505
2012-05-23,1.7937511069442187
2012-05-24,1.8809547784001772
2012-05-27,1.950958495014737
2012-05-28,1.9953562546084243
2012-05-29,2.0120992097580794
2012-05-30,2.0036829768191344
2012-05-31,1.9727231096778264
2012-06-03,1.9227991545852874
2012-06-04,1.8518060971479404
2012-06-05,1.7642822791242339
2012-06-06,1.66569909019107
2012-06-07,1.566028373456275
2012-06-10,1.4710518571944078
2012-06-11,1.3884342781236976
2012-06-12,1.3195802572011328
2012-06-13,1.2638333869690481
2012-06-14,1.2166095361880787
2012-06-17,1.171622636525146
2012-06-18,1.1308988003629374
2012-06-19,1.0899531584475894
2012-06-20,1.045817572502037
2012-06-21,1.0032824527174942
2012-06-24,0.960242917969293
2012-06-25,0.9144797849557684
2012-06-26,0.8663453944137635
2012-06-27,0.8180971753795189
2012-06-28,0.7728491264631685
2012-07-01,0.7220525256186539
2012-07-02,0.662208572896545
2012-07-03,0.5957896512293014
2012-07-04,0.5220642652243319
2012-07-05,0.4398536676214024
2012-07-08,0.35118678521108243
2012-07-09,0.25664468284844516
2012-07-10,0.15747628682098774
2012-07-11,0.055152882969177655
2012-07-12,-0.03982419288017387
2012-07-15,-0.11804556049128859
2012-07-16,-0.17811775597282464
2012-07-17,-0.2242013558147783
2012-07-18,-0.2588268751184737
2012-07-19,-0.2862249095322016
2012-07-22,-0.30829515019241893
2012-07-23,-0.32484084606743113
2012-07-24,-0.33520277555988615
2012-07-25,-0.3411866321678571
2012-07-26,-0.3458529951465762
2012-07-29,-0.350606864286141
2012-07-30,-0.3520177229818535
2012-07-31,-0.34581606026116934
2012-08-01,-0.3308684726772175
2012-08-02,-0.307795556810132
2012-08-05,-0.2820961493488128
2012-08-06,-0.25834779407321173
2012-08-07,-0.23781178781722304
2012-08-08,-0.22026781307917706
2012-08-09,-0.20607638600288547
2012-08-12,-0.19822194265636314
2012-08-13,-0.19951301673647837
2012-08-14,-0.20838282775826827
2012-08-15,-0.2244687177914738
2012-08-16,-0.24536045883935692
2012-08-19,-0.2694886577868199
2012-08-20,-0.29545425248918705
2012-08-21,-0.3218630286913758
2012-08-22,-0.3466582177952855
2012-08-23,-0.3672182992050773
2012-08-26,-0.3828613090619255
2012-08-27,-0.3931929761444096
2012-08-28,-0.396701213488872
2012-08-29,-0.39099433375445264
2012-08-30,-0.37534642584918804
2012-09-02,-0.3522963107261779
2012-09-03,-0.32337938438526037
2012-09-04,-0.2895218192001227
2012-09-05,-0.25276159943287296
2012-09-06,-0.21614835339116187
2012-09-09,-0.18264147746352086
2012-09-10,-0.15602571742560947
2012-09-11,-0.1400078057207311
2012-09-12,-0.13447582025030835
2012-09-13,-0.1371264369805863
2012-09-16,-0.1473056666757863
2012-09-17,-0.16242544576589024
2012-09-18,-0.1818337351508179
2012-09-19,-0.20312744918279796
2012-09-20,-0.22513447655166463
2012-09-23,-0.2461491813255901
2012-09-24,-0.2635533130818312
2012-09-25,-0.27686266205419746
2012-09-26,-0.2846178083193441
2012-09-27,-0.2859096122701778
2012-09-30,-0.28389458737810486
2012-10-01,-0.27929985530183477
2012-10-02,-0.27268158887947136
2012-10-03,-0.26492039928417005
2012-10-04,-0.25707994679304363
2012-10-07,-0.25288234474167814
2012-10-08,-0.2509051450681958
2012-10-09,-0.250542434678599
2012-10-10,-0.24938679801434352
2012-10-11,-0.24550057079810542
2012-10-14,-0.23758551450145726
2012-10-15,-0.2262475965832349
2012-10-16,-0.21155486944509524
2012-10-17,-0.1939335352697295
2012-10-18,-0.17196683508924396
2012-10-21,-0.1492248612307595
2012-10-22,-0.12865307348236793
2012-10-23,-0.11279285870646875
2012-10-24,-0.10307177308765518
2012-10-25,-0.10037607079176081
2012-10-29,-0.10381495223902654
2012-10-30,-0.1114303029427892
2012-10-31,-0.12153298932294973
2012-11-01,-0.1325398634557892
2012-11-02,-0.14318657412939345
2012-11-05,-0.15239256171481125
2012-11-06,-0.15917243172527598
2012-11-07,-0.16355311220501811
2012-11-08,-0.16516833946576115
2012-11-09,-0.16357710747116685
2012-11-12,-0.15851519230227304
2012-11-13,-0.1491923626472179
2012-11-14,-0.13426785556085935
2012-11-15,-0.11270744115429682
2012-11-16,-0.08415652611524493
2012-11-19,-0.047606840494246475
2012-11-20,-0.0028779044211752944
2012-11-21,0.04932832887270522
2012-11-22,0.10935834894910001
2012-11-23,0.176737194585376
2012-11-26,0.24682406205412366
2012-11-27,0.3155045915485151
2012-11-28,0.3794997724967001
2012-11-29,0.4378928137204578
2012-11-30,0.48869681480757987
2012-12-03,0.5363681467763826
2012-12-04,0.5813259500419856
2012-12-05,0.6217299121529516
2012-12-06,0.6516238069852978
2012-12-07,0.6695690327986736
2012-12-10,0.6749377763837822
2012-12-11,0.6682738785691648
2012-12-12,0.6494871277080674
2012-12-13,0.6182397993675068
2012-12-14,0.5720941880530603
2012-12-17,0.5127181309974247
2012-12-18,0.443567946367975
2012-12-19,0.3707133634501739
2012-12-20,0.29735839260054475
2012-12-21,0.226061553423975
2012-12-24,0.1564992320568193
2012-12-25,0.09104196599445738
2012-12-26,0.03203514680151241
2012-12-27,-0.024750896160081415
2012-12-28,-0.08271242208938313
2012-12-31,-0.1444614392249372
2013-01-01,-0.2095069769652502
2013-01-02,-0.2753727930667193
2013-01-03,-0.34028706871289804
2013-01-04,-0.4009673191600253
2013-01-07,-0.4599013943558656
2013-01-08,-0.5195400188781016
2013-01-09,-0.5756890906727125
2013-01-10,-0.6240625878837809
2013-01-11,-0.6653559713670684
2013-01-14,-0.7007473427563476
2013-01-15,-0.7302075491786582
2013-01-16,-0.7529485956227814
2013-01-17,-0.7691869419277848
2013-01-18,-0.7778691664715459
2013-01-21,-0.7790511208625657
2013-01-22,-0.7736963036229252
2013-01-23,-0.7634726819006791
2013-01-24,-0.7481634715454228
2013-01-25,-0.7289835378143764
2013-01-28,-0.7073092126450882
2013-01-29,-0.6898179911259593
2013-01-30,-0.6813703389941681
2013-01-31,-0.683549586336029
2013-02-01,-0.6952955795644468
2013-02-04,-0.7171335229914297
2013-02-05,-0.7478822369330834
2013-02-06,-0.7867196243286767
2013-02-07,-0.8313808532658531
2013-02-08,-0.8829078609824843
2013-02-11,-0.9358816357276863
2013-02-12,-0.9856847761156685
2013-02-13,-1.030079158251274
2013-02-14,-1.0688342130330064
2013-02-15,-1.1025284962397515
2013-02-18,-1.1316347081732925
2013-02-19,-1.155807334058851
2013-02-20,-1.176224044521989
2013-02-21,-1.1900232583536878
2013-02-22,-1.1951583614572276
2013-02-25,-1.191345290582589
2013-02-26,-1.1772312981446416
2013-02-27,-1.1518619908411354
2013-02-28,-1.1154377706287997
2013-03-01,-1.0696482259224884
2013-03-04,-1.0151006429499898
2013-03-05,-0.9534757629144689
2013-03-06,-0.888419138889412
2013-03-07,-0.8230480675753735
2013-03-08,-0.7606480473232675
2013-03-11,-0.7071017444724552
2013-03-12,-0.6637809548400904
2013-03-13,-0.6289068051084818
2013-03-14,-0.6006423845167914
2013-03-15,-0.5779411714707849
2013-03-18,-0.5576634659209266
2013-03-19,-0.5361463169306946
2013-03-20,-0.5124392255928757
2013-03-21,-0.4844614393661005
2013-03-22,-0.44621735031757714
2013-03-25,-0.39672520870119093
2013-03-26,-0.33746097257007907
2013-03-27,-0.26976115208550344
2013-03-28,-0.19592300408176097
2013-03-29,-0.117713817583537
