date,distance_open,distance_high,distance_low,distance_close,distance_close_20_sma,distance_close_20_mstd,distance_boll,distance_boll_ub,distance_boll_lb,distance_close_-1_s,distance_close_-1_d,distance_rs_6,distance_rsi_6,distance_rs_12,distance_rsi_12,distance_close_26_ema,distance_macd,distance_macds,distance_macdh,distance_close_-1_r,distance_middle,distance_cr,distance_cr-ma1,distance_cr-ma2,distance_cr-ma3,distance_rsv_9,distance_kdjk_9,distance_kdjk,distance_kdjd_9,distance_kdjd,distance_kdjj_9,distance_kdjj,distance_open_2_sma,distance_wr_10,distance_wr_6,distance_middle_14_sma,distance_cci,distance_middle_20_sma,distance_cci_20,distance_tr,distance_atr,distance_close_10_sma,distance_close_50_sma,distance_dma,distance_high_delta,distance_um,distance_low_delta,distance_dm,distance_pdm,distance_pdm_14_ema,distance_pdm_14,distance_atr_14,distance_pdi_14,distance_pdi,distance_mdm_14_ema,distance_mdm_14,distance_mdi_14,distance_mdi,distance_dx_14,distance_dx,distance_dx_6_ema,distance_adx,distance_adx_6_ema,distance_adxr,distance_trix,distance_trix_9_sma
2010-02-08,-0.89958230566,-0.856484649561,-0.887426929805,-0.862332468489,-0.930463442997,0.419495175604,-0.930463442997,-0.860666081789,-1.0034351517,-0.845878046901,-0.39823672699,0.111615906885,0.66517572157,0.933242915275,1.24997380098,-0.917093483599,0.617663674641,0.526369969978,0.425181183102,-0.562141110015,-0.868823366609,-0.27796205485,-0.221937000307,-0.311992216917,-0.627133993182,0.917428544632,1.40934564553,1.40934564553,1.62928776297,1.62928776297,0.884987734012,0.884987734012,-0.905519068265,-0.92203222552,-0.865945824497,-0.910749401065,0.746990275743,-0.944276636404,0.69625211134,0.271677162016,1.0304981891,-0.874780440204,-0.946956474661,0.58303889409,-0.0909608090006,-0.479375491948,0.264402796131,-0.529707950847,-0.463042998927,0.106119137785,0.106119137785,1.0304981891,-0.400743111664,-0.400743111664,-0.474841111312,-0.474841111312,-1.17498180253,-1.17498180253,0.0163771327328,0.0163771327328,0.0138947806782,0.0138947806782,0.300248586447,0.300248586447,1.70970260995,1.52397874124
2010-02-09,-0.918990644056,-0.873955983118,-0.904927521596,-0.901890513405,-0.92310791403,0.28557554311,-0.92310791403,-0.862935708202,-0.985595230237,-0.861424349067,-0.976212190302,-0.396739201802,-0.303941818474,0.0594684404181,0.399942988097,-0.915111364649,0.53541340409,0.533697001003,0.100140854446,-1.39138166388,-0.893649725236,-0.345028057428,-0.246980813867,-0.283164569268,-0.601602394845,0.00468887472078,0.940662361944,0.940662361944,1.44373294852,1.44373294852,0.190250020357,0.190250020357,-0.909030041004,-0.00634528638253,0.0203049441764,-0.903019883323,0.22927095669,-0.935820289927,0.39536460825,0.268326731058,0.978201644449,-0.873473852242,-0.944596332495,0.57396928436,-0.489632636295,-0.479375491948,-0.528856945167,0.299665784056,-0.463042998927,-0.0808193195271,-0.0808193195271,0.978201644449,-0.576029496584,-0.576029496584,-0.293482405645,-0.293482405645,-0.954404617978,-0.954404617978,-0.745776728952,-0.745776728952,-0.277128939895,-0.277128939895,0.124112299212,0.124112299212,1.66604785965,1.59526288482
2010-02-10,-0.949135510075,-0.893078151341,-0.935345216852,-0.891341701428,-0.915821973794,0.156210301573,-0.915821973794,-0.864955476394,-0.968173469654,-0.900984135826,0.2298522158,-0.300375038146,-0.0606642992315,0.185773906148,0.553553672427,-0.912427777074,0.482018502883,0.52830965506,-0.0756979779862,0.33797199209,-0.906662797974,-0.387928562873,-0.267697262272,-0.267879013175,-0.57656946067,0.248086120031,0.742249544284,0.742249544284,1.24442338841,1.24442338841,0.0318637749803,0.0318637749803,-0.933813377987,-0.250528470153,-0.220734044245,-0.897611532165,-0.181521148456,-0.928488063906,0.211354084972,0.536361207657,0.964686184341,-0.873334853522,-0.942025367347,0.552893194505,-0.533523112695,-0.479375491948,-0.895887571737,0.911822588388,-0.463042998927,-0.241837968455,-0.241837968455,0.964686184341,-0.741966899498,-0.741966899498,0.0809562393817,0.0809562393817,-0.523183556854,-0.523183556854,-1.03526237341,-1.03526237341,-0.596390319484,-0.596390319484,-0.105481740372,-0.105481740372,1.59194691407,1.63886692086
2010-02-11,-0.946382554274,-0.892252734008,-0.932567345139,-0.890092500009,-0.909739918621,0.0609594442859,-0.909739918621,-0.865756506262,-0.954596741214,-0.890434859357,0.00601200746572,-0.28668118331,-0.029056064567,0.202090880189,0.572456055846,-0.909888500656,0.434942919111,0.514095361192,-0.197911939829,0.0129267205014,-0.905047700294,-0.382579563107,-0.296006781081,-0.249246891474,-0.554882358146,0.276909478028,0.62347938965,0.62347938965,1.06629229472,1.06629229472,0.00316910835675,0.00316910835675,-0.94751305593,-0.27944489981,-0.0930400374767,-0.893999361122,-0.260626814862,-0.922268393317,0.188552839826,0.489455174253,0.946568687283,-0.875628332392,-0.939588329944,0.511772210582,-0.00317985620179,-0.446871653095,0.0473416728901,-0.529707950847,-0.430235028471,-0.368518582371,-0.368518582371,0.946568687283,-0.871296654413,-0.871296654413,-0.108873577033,-0.108873577033,-0.731793236443,-0.731793236443,-1.0671842671,-1.0671842671,-0.836701324857,-0.836701324857,-0.347590490073,-0.347590490073,1.4991127447,1.6522565703
2010-02-12,-0.940876642673,-0.87822063934,-0.927011601714,-0.880376488977,-0.903191618944,-0.0533740036233,-0.903191618944,-0.867437384585,-0.939085549774,-0.889185602933,0.209806824009,-0.158871871514,0.236390058659,0.340537932664,0.724941932982,-0.906777310809,0.40890302312,0.497252838216,-0.234380824451,0.307321310856,-0.895264822917,-0.375570601446,-0.308168660134,-0.241099864207,-0.534555757028,0.516479231354,0.65654863682,0.65654863682,0.960139459947,0.960139459947,0.186214126725,0.186214126725,-0.943382499767,-0.504350463808,-0.437115077852,-0.888660347799,-0.139439707205,-0.915590747726,0.279635143583,0.697181893617,0.955767432346,-0.877629913951,-0.9369876069,0.471776936289,0.347943954994,0.0731897685455,0.126272990432,-0.529707950847,0.0946924988244,-0.28416711813,-0.28416711813,0.955767432346,-0.784115830789,-0.784115830789,-0.272637562446,-0.272637562446,-0.922681907082,-0.922681907082,-1.23306367793,-1.23306367793,-1.07217844204,-1.07217844204,-0.597068183776,-0.597068183776,1.40399731368,1.63890070078
2010-02-15,-0.929864819469,-0.892940581786,-0.915900114862,-0.890231300167,-0.897060851659,-0.216232853021,-0.897060851659,-0.872888749974,-0.920329234253,-0.87946916408,-0.261259883083,-0.315358352209,-0.0960388081005,0.131313676181,0.488942128616,-0.904753205208,0.363527444426,0.47424129089,-0.319900981708,-0.371922677221,-0.899787096421,-0.41235238865,-0.313859660312,-0.231078926189,-0.507214922249,0.287708473267,0.571405272883,0.571405272883,0.856926532695,0.856926532695,0.138123873111,0.138123873111,-0.935121387439,-0.290278765392,-0.194603647858,-0.887679712699,-0.385782188559,-0.909491353399,0.172468639385,0.0706513045667,0.887450132377,-0.879158899864,-0.934874815172,0.440131576635,-0.416481842296,-0.479375491948,0.284135625516,-0.529707950847,-0.463042998927,-0.416713197189,-0.416713197189,0.887450132377,-0.906174828394,-0.906174828394,-0.41400276381,-0.41400276381,-1.06224561909,-1.06224561909,-1.23306367793,-1.23306367793,-1.24036971069,-1.24036971069,-0.829936735232,-0.829936735232,1.298545687,1.60688067899
2010-02-16,-0.939500164772,-0.896654959786,-0.925622665857,-0.902584514193,-0.892307941266,-0.373087985527,-0.892307941266,-0.879240675616,-0.9034671502,-0.889324409202,-0.321396058457,-0.460446459986,-0.487959198181,-0.0900509404331,0.199606832944,-0.903913436381,0.29880399553,0.442227972327,-0.444695476258,-0.460113346553,-0.90837018695,-0.369230021504,-0.338174685172,-0.251809121511,-0.480261207871,-0.191011465338,0.290340916497,0.290340916497,0.681016717693,0.681016717693,-0.205856732705,-0.205856732705,-0.934432961412,-0.00258379959788,-0.139330526226,-0.887623582071,-0.769273152167,-0.903921637229,-0.0594794196144,0.214719835739,0.842629077176,-0.877477015359,-0.933282837801,0.440993006141,-0.1238786663,-0.479375491948,-0.307849256049,-0.0689447647901,-0.463042998927,-0.531191765455,-0.531191765455,0.842629077176,-1.01945162276,-1.01945162276,-0.373157880748,-0.373157880748,-0.999080919017,-0.999080919017,-1.1759580601,-1.1759580601,-1.33852740269,-1.33852740269,-1.02817639063,-1.02817639063,1.17679742905,1.5578747706
2010-02-17,-0.955604956207,-0.895829542453,-0.941873215378,-0.915770529165,-0.889280831426,-0.485756330644,-0.889280831426,-0.884173216412,-0.891759184328,-0.901678167173,-0.341441450248,-0.570871057934,-0.862459069315,-0.284526671203,-0.0965666936841,-0.90421273591,0.218005238817,0.399635983878,-0.591375173478,-0.491288767246,-0.917876190439,-0.419166014511,-0.362911735847,-0.273854726589,-0.457342600168,-0.453991693577,-0.0202535460199,-0.0202535460199,0.445389693308,0.445389693308,-0.539631368392,-0.539631368392,-0.947306528122,0.532258308733,0.131967060779,-0.889690509925,-1.02503178726,-0.899721220052,-0.41330712834,0.62682284351,0.851309696036,-0.879839993589,-0.93218974269,0.410916858066,-0.00317985620179,-0.446871653095,-0.493337852273,0.240424802991,-0.463042998927,-0.630111487422,-0.630111487422,0.851309696036,-1.13047185148,-1.13047185148,-0.228612437116,-0.228612437116,-0.831653980007,-0.831653980007,-0.510614245062,-0.510614245062,-1.15260153494,-1.15260153494,-1.1093318968,-1.1093318968,1.03601649753,1.48807618733
2010-02-18,-0.973912112283,-0.926094844677,-0.960346062268,-0.93520255123,-0.888014316505,-0.541420232156,-0.888014316505,-0.886829167494,-0.886214013069,-0.914864762759,-0.491781888682,-0.678334905958,-1.31588888881,-0.508343869293,-0.49958086124,-0.906046955774,0.113667002474,0.343634515819,-0.777317365848,-0.713060739032,-0.940625994906,-0.494925564151,-0.390574341541,-0.299287457878,-0.440328849278,-0.648044040877,-0.318238891649,-0.318238891649,0.17475597284,0.17475597284,-0.809758620804,-0.809758620804,-0.964517178805,0.671456538102,0.438758861194,-0.894052189949,-1.62772161864,-0.897634889493,-1.1862772306,0.335335350208,0.824410294513,-0.888374514958,-0.931736514589,0.332585303303,-0.829783828391,-0.479375491948,-0.556482906306,0.345742102661,-0.463042998927,-0.715621230466,-0.715621230466,0.824410294513,-1.21939349229,-1.21939349229,-0.0665145333188,-0.0665145333188,-0.627932741059,-0.627932741059,0.111017609591,0.111017609591,-0.780584820894,-0.780584820894,-1.04636361039,-1.04636361039,0.870626778325,1.39456784467
2010-02-19,-0.983547457586,-0.937375548234,-0.970068613264,-0.956716575658,-0.889079024104,-0.49585853143,-0.889079024104,-0.884682055052,-0.890782102523,-0.934297640466,-0.54189536816,-0.751987902015,-1.69539148245,-0.692379875968,-0.895022205179,-0.909442724359,-0.0120162154312,0.272420766417,-0.98827707531,-0.792004667269,-0.954792708844,-0.573892037471,-0.395556019689,-0.322707916408,-0.406473074801,-0.882703813042,-0.626844588998,-0.626844588998,-0.123262491398,-0.123262491398,-1.06957531411,-1.06957531411,-0.978492227159,1.01209323775,0.870268270488,-0.899784117673,-1.80733890893,-0.897597881412,-1.61378849094,0.295130178718,0.795008723702,-0.899383213532,-0.931928213737,0.238275210877,-0.325043349798,-0.479375491948,-0.307849256049,-0.0689447647901,-0.463042998927,-0.789564514992,-0.789564514992,0.795008723702,-1.2964707593,-1.2964707593,-0.0724603204057,-0.0724603204057,-0.621105575082,-0.621105575082,0.398415336345,0.398415336345,-0.404266314232,-0.404266314232,-0.879053154387,-0.879053154387,0.677633615045,1.27706059102
2010-02-22,-0.954228478307,-0.961587790014,-1.00576426477,-0.950470568566,-0.887374100171,-0.603984366425,-0.887374100171,-0.89056343168,-0.880799388452,-0.955812612212,0.126284358213,-0.691756314475,-1.3803057172,-0.623800617584,-0.739854883051,-0.912055915841,-0.100380659715,0.196884525927,-1.04829844653,0.192439676917,-0.972697220271,-0.628978292214,-0.40198586686,-0.351548222373,-0.384776806119,-0.185064898761,-0.505706087241,-0.505706087241,-0.275780941592,-0.275780941592,-0.664681839649,-0.664681839649,-0.968647734969,0.229267522485,0.0472251933043,-0.904043441845,-1.82488686132,-0.897738974721,-2.13199851589,0.566515086275,0.800076173267,-0.908209632212,-0.931934537147,0.16138282611,-0.668852081593,-0.479375491948,-1.04585707507,1.16195117511,-0.463042998927,-0.853525029185,-0.853525029185,0.800076173267,-1.36883781632,-1.36883781632,0.355722019334,0.355722019334,-0.110316690141,-0.110316690141,1.19988906926,1.19988906926,0.172948998343,0.172948998343,-0.571906062407,-0.571906062407,0.483141829508,1.142379635
2010-02-23,-0.999789896811,-0.945904860679,-0.98645805637,-0.934369750284,-0.888348342418,-0.577516463215,-0.888348342418,-0.889656306865,-0.883824562413,-0.949566330092,0.363488161075,-0.505439937018,-0.631181423912,-0.430947430369,-0.351612483617,-0.913178255615,-0.139678193741,0.128203915738,-0.953338463209,0.542810103325,-0.955669476156,-0.616502067554,-0.425110916409,-0.360381645072,-0.368511580835,0.163217343705,-0.261760978971,-0.261760978971,-0.284503215502,-0.284503215502,-0.184723444554,-0.184723444554,-0.976771162091,-0.165385649496,-0.373015159547,-0.906638657968,-1.13198524731,-0.89985306134,-1.42248506101,0.482754312338,0.794900621963,-0.911462202245,-0.931502287588,0.129280280617,0.391834431393,0.138197446251,0.516983012265,-0.529707950847,0.160308439736,-0.680918494661,-0.680918494661,0.794900621963,-1.17478826113,-1.17478826113,0.131122515943,0.131122515943,-0.376645158127,-0.376645158127,0.288567207327,0.288567207327,0.234554781528,0.234554781528,-0.332489743448,-0.332489743448,0.312528355314,0.996710147937
2010-02-24,-0.979142728304,-0.941640204457,-0.965624018523,-0.93575775186,-0.890505593109,-0.543945431462,-0.890505593109,-0.889387027929,-0.888623903405,-0.93346480285,-0.0574650665397,-0.518570835607,-0.675288107226,-0.447255688343,-0.381982237065,-0.914316848226,-0.173546199255,0.0661470740251,-0.861563831479,-0.0796438077151,-0.947778570347,-0.59270644875,-0.465932957178,-0.366627056501,-0.36213392112,0.133193012458,-0.113198674645,-0.113198674645,-0.233707540403,-0.233707540403,0.044508508869,0.044508508869,-0.989231673185,-0.135264368603,-0.340035473393,-0.911531928064,-0.799410619109,-0.90178904657,-1.06569195078,0.0840530283966,0.743628537971,-0.915910161265,-0.931129572382,0.0872726461651,0.088258636297,-0.311438991209,0.560395236913,-0.529707950847,-0.293535151571,-0.697392089274,-0.697392089274,0.743628537971,-1.18265508747,-1.18265508747,-0.0632486560373,-0.0632486560373,-0.5849390103,-0.5849390103,0.0474469070079,0.0474469070079,0.185772614038,0.185772614038,-0.177336723055,-0.177336723055,0.16412868077,0.844714194387
2010-02-25,-0.983134514216,-0.922242897122,-0.969651932507,-0.911606524437,-0.892732432531,-0.562912578353,-0.892732432531,-0.892834273794,-0.889510381155,-0.934852865543,0.557260281723,-0.12815008353,0.293184760509,-0.107951622934,0.174131921437,-0.91346979153,-0.15363866101,0.0206904669539,-0.631439570021,0.824468818879,-0.934580915018,-0.602414336971,-0.5105227486,-0.391071121706,-0.352405578852,0.910340133629,0.349971714218,0.349971714218,-0.023350004387,-0.023350004387,0.700744155722,0.700744155722,-0.980901718255,-0.659374656136,-1.53320580299,-0.916418594556,-0.402826038315,-0.904074295563,-0.677500514741,0.653626291169,0.762633360784,-0.918064641415,-0.930152334122,0.0600185188035,0.490588003292,0.284464721087,-0.146040055088,-0.338820345195,0.307944306788,-0.491978814915,-0.491978814915,0.762633360784,-0.954202833776,-0.954202833776,-0.231492489765,-0.231492489765,-0.798403442247,-0.798403442247,-0.970598333461,-0.970598333461,-0.240827907776,-0.240827907776,-0.205191575774,-0.205191575774,0.0592943007676,0.691611680123
2010-02-26,-0.980794501785,-0.9353120049,-0.967290741551,-0.953246571718,-0.897387918699,-0.544852003026,-0.897387918699,-0.896031632824,-0.895741821644,-0.910700574679,-1.02632566978,-0.588373789569,-0.929547656802,-0.602106526293,-0.692783860725,-0.91594148029,-0.218770407165,-0.0293612284833,-0.695181156303,-1.49070287805,-0.952023969964,-0.671899433435,-0.561420673439,-0.424851226945,-0.346649809144,-0.0390335137387,0.213927142318,0.213927142318,0.0650477828445,0.0650477828445,0.339190801617,0.339190801617,-0.981727829487,0.074663555812,-0.335522463708,-0.922371742992,-0.728427327784,-0.907701087487,-0.987333564607,0.529660345742,0.765786851652,-0.925362074182,-0.930272312495,-0.00255914730294,-0.372591365897,-0.479375491948,0.0355019752588,-0.529707950847,-0.463042998927,-0.595585525962,-0.595585525962,0.765786851652,-1.07219828134,-1.07219828134,-0.377145469919,-0.377145469919,-0.976241137508,-0.976241137508,-0.970598333461,-0.970598333461,-0.545541981193,-0.545541981193,-0.324143406409,-0.324143406409,-0.051337218871,0.537919403937
