date,nchange_open,nchange_high,nchange_low,nchange_close,nchange_close_20_sma,nchange_close_20_mstd,nchange_boll,nchange_boll_ub,nchange_boll_lb,nchange_close_-1_s,nchange_close_-1_d,nchange_rs_6,nchange_rsi_6,nchange_rs_12,nchange_rsi_12,nchange_close_26_ema,nchange_macd,nchange_macds,nchange_macdh,nchange_close_-1_r,nchange_middle,nchange_cr,nchange_cr-ma1,nchange_cr-ma2,nchange_cr-ma3,nchange_rsv_9,nchange_kdjk_9,nchange_kdjk,nchange_kdjd_9,nchange_kdjd,nchange_kdjj_9,nchange_kdjj,nchange_open_2_sma,nchange_wr_10,nchange_wr_6,nchange_middle_14_sma,nchange_cci,nchange_middle_20_sma,nchange_cci_20,nchange_tr,nchange_atr,nchange_close_10_sma,nchange_close_50_sma,nchange_dma,nchange_high_delta,nchange_low_delta,nchange_pdm_14_ema,nchange_pdm_14,nchange_atr_14,nchange_pdi_14,nchange_pdi,nchange_mdm_14_ema,nchange_mdm_14,nchange_mdi_14,nchange_mdi,nchange_dx_14,nchange_dx,nchange_dx_6_ema,nchange_adx,nchange_adx_6_ema,nchange_adxr,nchange_trix,nchange_trix_9_sma
2010-02-08,0.424124147423,-0.133321311799,0.416626147509,-0.565910482689,1.80425477682,-0.427326524869,1.80425477682,0.42663748763,1.83619660684,0.0800627995715,-0.286700609527,-0.715782411731,-0.517321959974,-0.896227848799,-0.607684977581,1.14002677756,0.00151758395643,0.0191406032979,0.0105484201145,-0.284827533774,-0.157574264587,-0.174230099498,-0.426550529148,0.619668126275,0.749296388306,-0.0475391434513,-0.129774044997,-0.129774044997,-0.0655379891869,-0.0655379891869,-0.00349273894572,-0.00349273894572,1.57979641088,0.153442213694,0.0216537122635,1.72141585396,-0.0217615879782,1.96107802599,0.0107862623837,-0.287712400826,-0.491694101512,1.62858573922,1.04497279703,0.0127362081162,0.0216325731869,0.0434562416784,-0.426720439188,-0.426720439188,-0.491694101512,-0.439521188164,-0.439521188164,-0.408207734356,-0.408207734356,-0.397077149532,-0.397077149532,-0.0456439595932,-0.0456439595932,-0.0803913824497,-0.0803913824497,-0.523234907159,-0.523234907159,0.0212069673216,0.0318888431322
2010-02-09,-0.740142268285,-0.733031833017,-0.798799072974,-1.39800271564,1.3133555464,-0.797401703203,1.3133555464,-0.352926582297,2.10641910167,-0.563040756311,0.177289724537,-1.01351884329,-1.03504535783,-1.52599451626,-1.35810350158,0.267934487115,-0.0099398229535,0.0142305679843,-0.0406279516437,0.179686213761,-1.19403089173,-0.424281825695,-0.302256958897,0.433757240561,0.596257469786,-0.0980736248256,-0.548306909904,-0.548306909904,-0.4621832988,-0.4621832988,-0.0940146408532,-0.0940146408532,-0.239756598781,0.170220121639,0.0707579266067,1.19045408121,-0.0236670065679,1.5611060241,-0.0355816162164,-0.155531425972,-0.456126388897,0.0734290222234,0.493703034534,0.00562674999973,0.28396132421,-0.131087047152,-0.425626910539,-0.425626910539,-0.456126388897,-0.441321829591,-0.441321829591,0.393114697497,0.393114697497,0.476978906583,0.476978906583,-0.0533923904502,-0.0533923904502,-0.799210718412,-0.799210718412,-0.818001655468,-0.818001655468,0.0113230779011,0.027687284089
2010-02-10,-1.1410547987,-0.804229084102,-1.36945573619,0.337298022432,1.29524992638,-0.8276320141,1.29524992638,-0.324202788465,2.03951266351,-1.39511760002,0.00135448883863,0.0885621689193,0.20258579801,0.201389662612,0.224069509288,0.422379857356,-0.00667201785621,0.0117367070155,-0.131578905812,0.00256175048232,-0.650629620517,-0.298628538716,-0.257857598609,0.21456809675,0.575105407964,0.00977972724043,-0.29626519331,-0.29626519331,-0.511154776422,-0.511154776422,-0.0203402469535,-0.0203402469535,-1.42316082517,-0.137809552165,-0.154899509819,0.789671431024,-0.0260983348394,1.32758336959,-0.0330677690055,-0.0185290716677,-0.12674326814,-0.0919010805702,0.557917930716,0.00462536488285,0.0538168614249,0.181718550003,-0.424685004266,-0.424685004266,-0.12674326814,-0.468434018451,-0.468434018451,0.735755099894,0.735755099894,0.812780348764,0.812780348764,-0.0518781128274,-0.0518781128274,-1.00613462638,-1.00613462638,-1.13012470199,-1.13012470199,0.00615997029361,0.0229897364824
2010-02-11,0.0717745751857,-0.00091794297169,0.0850126723524,0.0111349511896,1.05220570985,-0.667806212673,1.05220570985,-0.183027386425,1.55649550981,0.340151044299,0.0254537557765,-0.170687685718,-0.0724447883263,-0.075255218947,-0.0206704527653,0.389947114227,-0.0062678768201,0.00999467564037,0.183833763764,0.0268856483076,0.0365348185548,-0.0179428573526,-0.34564825417,0.264710251106,0.487378903911,-0.0171182453088,-0.212030659607,-0.212030659607,-0.479866617777,-0.479866617777,0.00582556503757,0.00582556503757,-0.814290869415,-0.109153921567,-0.114416725147,0.48134101923,-0.0188038647606,1.09852404991,0.0187186603815,-0.174452771123,-0.167306221562,-0.436126688192,0.515924954734,0.00287035668598,0.00989441037164,0.0142999732214,-0.395154841242,-0.395154841242,-0.167306221562,-0.430708880199,-0.430708880199,-0.405529597229,-0.405529597229,-0.418600867133,-0.418600867133,-0.0468389872693,-0.0468389872693,-0.945491939888,-0.945491939888,-1.31574045823,-1.31574045823,0.00245204936675,0.0183069108578
2010-02-12,0.174170363324,0.534556375512,0.207809367602,0.306541936432,1.1416248096,-0.839074989988,1.1416248096,-0.285142220945,1.78204511672,0.0139940053233,0.504785796352,0.119400533626,0.200674613453,0.203753896209,0.212373540432,0.515330901841,-0.00296643378307,0.0094113618768,0.0479322084341,0.505952415783,0.421673239784,-0.00820021085704,-0.166486897462,0.100445518906,0.449320472271,0.00580196521125,-0.0259508310927,-0.0259508310927,-0.313666728039,-0.313666728039,0.0537203834379,0.0537203834379,0.188549961651,-0.141142999554,-0.168229431872,0.774595393459,-0.0238217217761,1.18771084971,0.0832142287302,-0.0604528719334,0.0710615619916,-0.395071072322,0.565487152087,0.00276308333426,0.667895724481,0.205686657894,0.132722862289,0.132722862289,0.0710615619916,0.156757936488,0.156757936488,-0.404870751672,-0.404870751672,-0.435515295619,-0.435515295619,-0.0524042370689,-0.0524042370689,-1.11415406031,-1.11415406031,-1.52697316829,-1.52697316829,0.00117047174266,0.0143165610818
2010-02-15,0.378280625789,-0.627983846625,0.452585702185,-0.375037906866,1.05586114014,-1.267422023,1.05586114014,-0.723036172083,2.16144385724,0.309395527121,-0.0454324381224,-0.540302079759,-0.467803327073,-0.556680191783,-0.453360608957,0.275403786772,-0.00695094955274,0.0080615323675,0.0648772166485,-0.0437223209088,-0.252130463066,-0.266971774262,-0.0931608583036,0.128664159938,0.605997385127,-0.0428703973551,-0.173659837437,-0.173659837437,-0.312792492038,-0.312792492038,0.00232050977281,0.00232050977281,0.421077530443,-0.0630618036365,-0.0950428908248,0.0319020551889,-0.00716484189381,1.06795042552,-0.0168867044053,-0.409258629467,-0.606158686205,-0.328301649872,0.414917134075,0.00333982796828,-0.0289395343742,0.205686657894,-0.422567846112,-0.422567846112,-0.606158686205,-0.4246498888,-0.4246498888,-0.404302019575,-0.404302019575,-0.384028536289,-0.384028536289,-0.0456439595932,-0.0456439595932,-1.02394232467,-1.02394232467,-1.64536079258,-1.64536079258,-0.00182556680193,0.0115074670389
2010-02-16,-0.387257079907,-0.185042253921,-0.465474523314,-0.46353185549,0.781553626996,-1.37685091978,0.781553626996,-0.829178809613,1.91859259984,-0.372171710606,0.0964897258082,-0.592935313559,-0.578372314141,-0.640432085362,-0.567540442369,0.0147741430444,-0.0117771955464,0.00598453325573,0.0671973691792,0.0982440882053,-0.443617460993,0.210529171124,-0.30773487076,-0.341368463712,0.587715533132,-0.0722093578282,-0.426541994391,-0.426541994391,-0.515145255122,-0.515145255122,-0.0603824491273,-0.0603824491273,-0.00606415485662,-0.0573613397531,-0.123340366605,-0.125240095866,-0.0171593452056,0.958810687068,-0.109305229354,-0.07213453405,-0.409225746902,0.126971598566,0.254670202118,0.00645413146351,0.0213031272304,-0.0574177991734,-0.422045589565,-0.422045589565,-0.409225746902,-0.441184325227,-0.441184325227,0.00645654451447,0.00645654451447,0.0496140368031,0.0496140368031,-0.041329446975,-0.041329446975,-0.768991633873,-0.768991633873,-1.64095625509,-1.64095625509,-0.006583055227,0.00883404072507
2010-02-17,-0.628870299845,-0.000871059198269,-0.755225747231,-0.494814485478,0.440500194059,-1.14048860543,0.440500194059,-0.665470481317,1.29337062694,-0.460664022567,0.0848430193508,-0.588676658716,-0.624382225775,-0.646039627575,-0.61310698016,-0.235533455513,-0.0174829555693,0.00327699685154,0.0615141505807,0.0866206482272,-0.488563483642,-0.343554989852,-0.316450200843,-0.365028474313,0.488290679783,-0.0562687451025,-0.499806893209,-0.499806893209,-0.704103528725,-0.704103528725,-0.0731919018437,-0.0731919018437,-0.768066657857,-0.0318418823138,-0.0987882581058,-0.485951474155,-0.0202155613389,0.682441048464,-0.892534956042,0.0605913519501,0.0690030986271,-0.446497933851,0.101480028802,0.00334667186395,0.00298139998937,0.175617577086,-0.421594313197,-0.421594313197,0.0690030986271,-0.481339097262,-0.481339097262,0.251869186569,0.251869186569,0.270147403833,0.270147403833,-0.00679497274779,-0.00679497274779,1.41776848225,1.41776848225,-0.809029412362,-0.809029412362,-0.0130342550858,0.00536892320113
2010-02-18,-0.715087401699,-1.2632679237,-0.858620382637,-0.7173491099,0.0940456633306,-0.649778293333,0.0940456633306,-0.400523622733,0.55847665348,-0.491946073994,0.110267804567,-0.68825507895,-0.836492648504,-0.819857825834,-0.867833985412,-0.572794149036,-0.0282160329997,-0.000623232479931,0.0600503235903,0.112197586581,-1.11798513562,-0.508938533299,-0.355091079554,-0.421764891713,0.351203173237,-0.051290818439,-0.527837096893,-0.527837096893,-0.850888400511,-0.850888400511,-0.0748478429782,-0.0748478429782,-1.01677608592,-0.0901891577979,-0.100189106735,-0.876432576664,-0.0192924337032,0.258836727576,0.527876170975,-0.276547688712,-0.252109184792,-1.32235306873,-0.0946673634978,-0.00190239281372,-1.40406310603,0.126686880372,-0.421204213776,-0.421204213776,-0.252109184792,-0.453717817714,-0.453717817714,0.242449304614,0.242449304614,0.291660150298,0.291660150298,-0.0356910789737,-0.0356910789737,2.19740778238,2.19740778238,0.595866664024,0.595866664024,-0.0227310628388,0.00104941122022
2010-02-19,-0.39366621057,-0.497921250006,-0.473160582274,-0.796564518769,-0.363667340452,0.47716472943,-0.363667340452,0.161086397232,-0.636118270479,-0.71447658272,0.0873291922034,-0.669746269482,-0.871433205668,-0.817654746239,-0.936081778993,-0.916432806599,-0.0472894934004,-0.00606188530631,0.0560096438608,0.0893170822504,-0.717252593998,-0.551344380152,-0.0877253702008,-0.395274507305,0.717521928828,-0.0630674344068,-0.600430117504,-0.600430117504,-1.00300423341,-1.00300423341,-0.093797865476,-0.093797865476,-0.839559676521,-0.0714932174072,-0.0943529161265,-1.11109308737,-0.0210981829272,-0.150453386329,0.104761132542,-0.173411453722,-0.276927349849,-1.67854364384,-0.292209377949,-0.00511924274914,0.0259511675627,0.0708230460332,-0.420866881077,-0.420866881077,-0.276927349849,-0.451199144036,-0.451199144036,-0.107208455188,-0.107208455188,-0.0860402798243,-0.0860402798243,-0.0429018863234,-0.0429018863234,1.47056236656,1.47056236656,1.56105894405,1.56105894405,-0.0370225278948,-0.00398927691471
2010-02-22,1.0775105522,-1.03374407975,-1.64181583831,0.191265235523,0.180116113959,-1.23059146866,0.180116113959,-0.777625553555,1.08270721848,-0.793690526528,-0.000125927588734,0.317271265064,0.691790937729,0.205243388506,0.332003792706,-0.745125108119,-0.0586519910263,-0.0102972924552,0.0362934432328,0.00118342160274,-0.900891472095,-0.418085261816,-0.10534987053,-0.486654343898,0.442219429884,0.133030066611,0.170702781858,0.170702781858,-0.580572775797,-0.580572775797,0.234251850871,0.234251850871,0.518332455275,-0.170898126664,-0.186004503757,-0.861897705919,-0.0214647239877,-0.18599369876,0.0946498239785,-0.0188487356458,0.0370219923462,-1.37331980066,-0.23543586189,-0.00512364407663,0.0944267374568,0.358646764611,-0.420575090239,-0.420575090239,0.0370219923462,-0.477485531596,-0.477485531596,0.686648969594,0.686648969594,0.740862887867,0.740862887867,-0.039200793954,-0.039200793954,1.71008346097,1.71008346097,2.52543046642,2.52543046642,-0.0497949758957,-0.00880525580939
2010-02-23,-1.73277822604,0.61920439763,0.842106492063,0.542840552374,-0.345862499235,0.280007618535,-0.345862499235,0.016170755362,-0.453341326305,0.194120958213,0.179363348954,1.02808953673,1.44952377098,0.716421342657,0.870044911599,-0.417137389888,-0.0551462949062,-0.0123197904903,0.0221376899526,0.180405218858,0.785282038365,0.0368385803183,-0.30759002453,-0.168634186135,0.321185306261,0.0271855673443,0.387408500967,0.387408500967,-0.0743224772172,-0.0743224772172,0.183614131641,0.183614131641,-0.507536823163,-0.151686062296,-0.172755239982,-0.578555318045,-0.0228744306604,-0.579728674487,-0.0337344181356,-0.190116934335,-0.0569405460223,-0.578139124872,-0.101106828933,0.000480435796205,-0.0134464685849,-0.026838749604,0.918911131561,0.918911131561,-0.0569405460223,1.07963643277,1.07963643277,-0.402190282754,-0.402190282754,-0.423193315744,-0.423193315744,-0.0507352245101,-0.0507352245101,0.0507679216789,0.0507679216789,1.57854370391,1.57854370391,-0.0585818985081,-0.0135786235085
2010-02-24,0.754916851186,0.142224243867,0.904261348526,-0.0817539182348,-0.57817521305,0.355178582185,-0.57817521305,-0.0585763274246,-0.662885537096,0.545689772807,0.0126478850016,-0.256448826442,-0.173899290014,-0.171103424981,-0.119045509956,-0.420829816912,-0.0959123121063,-0.014823354278,0.0216051850582,0.0141461772105,0.340007377771,0.113995193089,-0.528347040141,-0.127051179471,0.109205889541,-0.023739496024,0.183365419741,0.183365419741,0.147178085976,0.147178085976,0.0701398715414,0.0701398715414,-0.756971995655,-0.100009709717,-0.125433410248,-0.972374050377,-0.0225941618988,-0.544507202269,-0.0194301443121,-0.333688717259,-0.480237116067,-0.750426653587,-0.119360925542,-0.00214288095847,0.022059586889,0.121414226227,-0.163446114313,-0.163446114313,-0.480237116067,-0.131473207431,-0.131473207431,-0.401984787602,-0.401984787602,-0.391134728848,-0.391134728848,-0.0477064536832,-0.0477064536832,-0.195273804949,-0.195273804949,0.872209100592,0.872209100592,-0.0710768208459,-0.0186720760831
2010-02-25,-0.181480843444,0.767577838063,-0.218700293065,0.825467865358,-0.59220349173,-0.265235060141,-0.59220349173,-0.493837694962,-0.201842658038,-0.0788931461554,-1.07087075451,1.32978392517,1.32318521727,1.11518268246,1.15023636096,0.0170738141287,0.392573918453,-0.0123728933671,0.0056191354066,-1.06987187634,0.593348824356,-0.115496697181,-0.587928360947,-0.425682280167,0.179400082707,0.0700136068965,0.672211370467,0.672211370467,0.728093291622,0.728093291622,0.157690748007,0.157690748007,0.433805455346,-0.181891059251,-0.288503095998,-0.972857836628,-0.0234079694713,-0.614611860342,-0.0447423641928,0.166510114877,0.167881379749,-0.421558221252,0.0657206273519,-3.09365504927e-05,0.187164743568,0.00496464890796,0.780557827547,0.780557827547,0.167881379749,0.890015145216,0.890015145216,-0.401806915072,-0.401806915072,-0.439312520888,-0.439312520888,-0.0557758610755,-0.0557758610755,-1.04543837412,-1.04543837412,-0.194760950566,-0.194760950566,-0.0709627972765,-0.0240529803222
2010-02-26,0.0575963487415,-0.570588792201,0.0680096355723,-1.49766548598,-1.07017301299,0.166018691274,-1.07017301299,-0.465085292636,-0.833295074636,0.828311858702,-0.0898558699811,-1.15159625171,-1.4046534701,-1.48421871701,-1.70015030153,-0.71482944076,-0.288168537995,-0.0209460690395,0.0400618194392,-0.0873568781437,-0.871948442633,-0.523367675722,-0.684732585422,-0.586202837997,0.0950629491259,-0.101390753879,-0.253354551348,-0.253354551348,0.260592805772,0.260592805772,-0.0470943424307,-0.0470943424307,-0.092053311934,0.0592246210202,2.40778969356,-1.15773467629,-0.0180091117199,-0.883409722778,0.134107804629,-0.205387532457,0.0197519497504,-1.16241484893,-0.270220969058,-0.0100116641327,-0.0144514944482,-0.03098901563,-0.419751304948,-0.419751304948,0.0197519497504,-0.475085661241,-0.475085661241,-0.401652926283,-0.401652926283,-0.428282698085,-0.428282698085,-0.0456439595932,-0.0456439595932,-0.945402776406,-0.945402776406,-0.69981454009,-0.69981454009,-0.114816984985,-0.0311660009765
