date,rchange_open,rchange_high,rchange_low,rchange_close,rchange_close_20_sma,rchange_close_20_mstd,rchange_boll,rchange_boll_ub,rchange_boll_lb,rchange_close_-1_s,rchange_close_-1_d,rchange_rs_6,rchange_rsi_6,rchange_rs_12,rchange_rsi_12,rchange_close_26_ema,rchange_macd,rchange_macds,rchange_macdh,rchange_close_-1_r,rchange_middle,rchange_cr,rchange_cr-ma1,rchange_cr-ma2,rchange_cr-ma3,rchange_rsv_9,rchange_kdjk_9,rchange_kdjk,rchange_kdjd_9,rchange_kdjd,rchange_kdjj_9,rchange_kdjj,rchange_open_2_sma,rchange_wr_10,rchange_wr_6,rchange_middle_14_sma,rchange_cci,rchange_middle_20_sma,rchange_cci_20,rchange_tr,rchange_atr,rchange_close_10_sma,rchange_close_50_sma,rchange_dma,rchange_high_delta,rchange_low_delta,rchange_pdm_14_ema,rchange_pdm_14,rchange_atr_14,rchange_pdi_14,rchange_pdi,rchange_mdm_14_ema,rchange_mdm_14,rchange_mdi_14,rchange_mdi,rchange_dx_14,rchange_dx,rchange_dx_6_ema,rchange_adx,rchange_adx_6_ema,rchange_adxr,rchange_trix,rchange_trix_9_sma
2010-02-08,0.0312900271574,-0.00577850684944,0.0348088864791,-0.0434232034518,0.282031368486,-0.0219209797625,0.282031368486,0.0374585439128,0.17586577949,0.00892817209384,-0.010324652977,-0.0399704381383,-0.0346411553332,-0.065868657628,-0.051021126482,0.154459365926,-6.95136608407e-06,0.000111560431861,-0.00043362935254,-0.0103141835465,-0.00938831110673,-0.0111271583987,-0.0500246571537,0.0875183589782,0.0955501818735,-0.000680697899319,-0.00191395488284,-0.00191395488284,-0.00111847932512,-0.00111847932512,-0.000447670787307,-0.000447670787307,0.137371702623,0.00556360249617,0.00430444626549,0.244371158852,-5.44919295564e-06,0.298708950454,-0.000442997919811,-0.00457374653835,-0.0306831360793,0.199632277278,0.180343739539,0.000101326793712,-0.000585218079796,-0.0024926686217,-0.0130224565159,-0.0130224565159,-0.0306831360793,-0.017490262469,-0.017490262469,-0.0183845378818,-0.0183845378818,-0.0176952565892,-0.0176952565892,0.0,0.0,0.000443146238105,0.000443146238105,-0.0710602489141,-0.0710602489141,5.57155604088e-05,0.000306275143464
2010-02-09,-0.0487804156674,-0.0408094917036,-0.0582395231879,-0.111157811555,0.211355658685,-0.0432283118382,0.211355658685,-0.0190506624489,0.200446341551,-0.0434232034518,0.00271704988064,-0.0633300758634,-0.0786496238806,-0.118826430055,-0.120144926287,0.0516175356978,-0.00021815735472,2.53443309562e-05,-0.00153971212559,0.00274383552148,-0.0919251197929,-0.0334812348798,-0.0344292621369,0.0622809771295,0.0766811083988,-0.00194346082658,-0.0147885559423,-0.0147885559423,-0.0199207391537,-0.0199207391537,-0.0030251938694,-0.0030251938694,-0.0164893253606,0.00592542765889,0.00569880704182,0.174469077298,-4.51244234401e-05,0.242323898447,-0.00146265000724,-5.76814579225e-05,-0.0284198732686,0.0212234755962,0.102580551003,-1.17852236068e-05,0.00479458080408,-0.00864516129031,-0.0129795029897,-0.0129795029897,-0.0284198732686,-0.0175824415227,-0.0175824415227,0.0288603267537,0.0288603267537,0.0338975779571,0.0338975779571,-0.000175700109338,-0.000175700109338,-0.0398381512146,-0.0398381512146,-0.114686955612,-0.114686955612,-0.000135443944446,0.000223716330273
2010-02-10,-0.0763524931672,-0.044968347912,-0.101926863292,0.0301004658095,0.208748957622,-0.0449688427107,0.208748957622,-0.0169685259629,0.194360253653,-0.111157811555,-0.0022280856054,0.0231363772151,0.0265537569604,0.0264312073614,0.025594826881,0.0698305674145,-0.000157918592872,-1.84457754691e-05,-0.00350544904952,-0.00223533814381,-0.0486521013306,-0.022248106319,-0.0288583741112,0.0325260754829,0.0740731455844,0.00075159432914,-0.00703543349108,-0.00703543349108,-0.0222421442583,-0.0222421442583,-0.000927387185778,-0.000927387185778,-0.116557743167,-0.000717408099698,-0.000708950061064,0.121705313622,-9.57503121987e-05,0.209403626635,-0.00140736929065,0.00462310977465,-0.00746039870989,0.00225667617399,0.111638829578,-2.77173366916e-05,7.48125011689e-05,0.00238095238095,-0.0129425051517,-0.0129425051517,-0.00746039870989,-0.0189703779966,-0.0189703779966,0.0490619319832,0.0490619319832,0.0537189019164,0.0537189019164,-0.000141362996598,-0.000141362996598,-0.0514337818132,-0.0514337818132,-0.16088246675,-0.16088246675,-0.000235301101054,0.000131411556896
2010-02-11,0.00705778452155,0.00195559192646,0.00942179892534,0.0035498901237,0.173757412612,-0.0357667626344,0.173757412612,-0.00673497334705,0.150423004348,0.0301004658095,-0.00155071054946,0.00279629772602,0.00317510542866,0.00316783469066,0.00305093224052,0.0660059232809,-0.000150468651734,-4.90343849641e-05,0.003311613361,-0.00155156522364,0.00606930076048,0.00284457863764,-0.0398736659682,0.0393328673034,0.063256826006,7.94639019581e-05,-0.00444427253864,-0.00444427253864,-0.0207589851886,-0.0207589851886,-0.000182341147775,-0.000182341147775,-0.0650718250307,-9.94330673938e-05,0.000440597036211,0.0811130550127,5.61374584014e-05,0.177112562281,-0.000268560649422,-0.000704143826699,-0.0100415212286,-0.0372331562607,0.105715218434,-5.56396500812e-05,-0.000825942571358,-0.0035204006481,-0.0117825678866,-0.0117825678866,-0.0100415212286,-0.0170391397763,-0.0170391397763,-0.018226638613,-0.018226638613,-0.0189657352881,-0.0189657352881,-2.70979372765e-05,-2.70979372765e-05,-0.048035478553,-0.048035478553,-0.188354371917,-0.188354371917,-0.00030701419883,3.93960640806e-05
2010-02-12,0.0140998807196,0.0332343373827,0.0188226547022,0.027596835383,0.186631253011,-0.0456276798915,0.186631253011,-0.0141370952239,0.170939934717,0.0035498901237,0.0119222124499,0.0255558763131,0.0263912989648,0.0266300183676,0.0245174683352,0.0807918563069,-8.9609807665e-05,-5.92768852899e-05,0.00037435219893,0.0119155560784,0.0367392732016,0.00371554988908,-0.0173938858478,0.0170339483622,0.0585643768572,0.000652197436419,0.00127977868459,0.00127977868459,-0.0128805773653,-0.0128805773653,0.00118141720615,0.00118141720615,0.0197281892325,-0.000789295795584,-0.00108746585064,0.1197205259,-4.83459525984e-05,0.189685448187,0.00114972810742,0.00319075076363,0.00512641902141,-0.0325232237185,0.112706558716,-5.73463772352e-05,0.0126682501979,0.00322580645161,0.00895233355192,0.00895233355192,0.00512641902141,0.0130346630542,0.0130346630542,-0.0181877939883,-0.0181877939883,-0.0199641418597,-0.0199641418597,-0.000153293165228,-0.000153293165228,-0.0574869898045,-0.0574869898045,-0.219617692966,-0.219617692966,-0.000331800569218,-3.90125786012e-05
2010-02-15,0.0281372169171,-0.0346733071778,0.0375618155105,-0.0278856481074,0.174283691967,-0.0702900539452,0.174283691967,-0.0458792452331,0.205451622181,0.027596835383,-0.00354315868828,-0.0262027008099,-0.0304318821816,-0.0373157213143,-0.0368057434382,0.0524983558309,-0.00016306042341,-8.29787590536e-05,0.000740587260762,-0.00353643695945,-0.0169181648986,-0.019418060934,-0.00819350208388,0.020864625712,0.0778820001718,-0.000564034596823,-0.00326393744627,-0.00326393744627,-0.0128391357749,-0.0128391357749,-0.000282144186139,-0.000282144186139,0.0393906725892,0.000894569768107,0.000990735451579,0.021943599262,0.000298488885727,0.172802522095,-0.00105153985021,-0.0087264673019,-0.0379668048514,-0.0248633830619,0.0914668581282,-4.81703264078e-05,-0.00162234331579,0.00322580645161,-0.0128593437199,-0.0128593437199,-0.0379668048514,-0.0167289658099,-0.0167289658099,-0.0181542623287,-0.0181542623287,-0.0169250371743,-0.0169250371743,-6.47071843775e-19,-6.47071843775e-19,-0.0524316920753,-0.0524316920753,-0.237139554544,-0.237139554544,-0.000389745495587,-9.42100583795e-05
2010-02-16,-0.0245113369424,-0.00879969036385,-0.0327214421689,-0.0350893001693,0.134791109796,-0.07659049769,0.134791109796,-0.0535733353526,0.183360861721,-0.0278856481074,0.000445947452526,-0.0303321695063,-0.0398306688886,-0.0443585102545,-0.0473232662527,0.0217635014282,-0.000252027505099,-0.000119449120988,0.000790733073309,0.000454403111608,-0.032166970589,0.0232694774217,-0.035116588112,-0.0429422501406,0.0756279225041,-0.00129716078318,-0.0110429129075,-0.0110429129075,-0.0224313057473,-0.0224313057473,-0.00206754993298,-0.00206754993298,0.00327165959748,0.00101750352594,0.00018720176664,0.00125554972174,9.03801664004e-05,0.157416820597,-0.00308386793437,0.00279163775645,-0.0254354677216,0.0273659220646,0.0688621131743,1.37847817291e-06,-0.000591974308315,-0.00604838709677,-0.012838829616,-0.012838829616,-0.0254354677216,-0.0175754023521,-0.0175754023521,0.00606349570076,0.00606349570076,0.00867154712855,0.00867154712855,9.78340457219e-05,9.78340457219e-05,-0.0381447299721,-0.0381447299721,-0.236487664647,-0.236487664647,-0.00048175776859,-0.000146741726113
2010-02-17,-0.0411278752636,0.00195833055568,-0.0549037123162,-0.037635792732,0.0856889887105,-0.0629817754168,0.0856889887105,-0.0417064111784,0.126488070592,-0.0350893001693,0.000118585277638,-0.0299980463565,-0.0437416873154,-0.044830054653,-0.051520567006,-0.00775412169216,-0.00035720755989,-0.000166991188798,0.000667900797957,0.00012765476094,-0.0357461857491,-0.0262644326207,-0.0362101202639,-0.0461540939216,0.0633692442462,-0.000898834447574,-0.0132966339962,-0.0132966339962,-0.0313885339583,-0.0313885339583,-0.00243228663592,-0.00243228663592,-0.0611631152156,0.00156784519376,0.000884382192506,-0.0462327582444,2.6742664301e-05,0.118456302431,-0.0203074686223,0.00732632014697,0.00499543383182,-0.0384229537195,0.0472528083659,-4.80614395091e-05,-0.000967713556787,0.00216589861751,-0.0128211035955,-0.0128211035955,0.00499543383182,-0.0196310192186,-0.0196310192186,0.0205326863696,0.0205326863696,0.0216889519477,0.0216889519477,0.000880923036201,0.000880923036201,0.0843972361218,0.0843972361218,-0.113359026256,-0.113359026256,-0.000606527291827,-0.00021482978281
2010-02-18,-0.0470573098255,-0.0717822557368,-0.0628192189476,-0.055750726363,0.0358092611502,-0.0347287928205,0.0358092611502,-0.022500886855,0.0596390581346,-0.037635792732,0.000833217608666,-0.0378107141236,-0.0617718843394,-0.059446618315,-0.0749844047884,-0.0475257231221,-0.000555061249439,-0.000235475943818,0.000636262880669,0.00084665210063,-0.085869319812,-0.0410493590643,-0.0410584785988,-0.0538560562093,0.0464669147049,-0.00077444529636,-0.0141588785659,-0.0141588785659,-0.0383466076613,-0.0383466076613,-0.00247943794855,-0.00247943794855,-0.0821939332617,0.000309552889589,0.000844603765977,-0.0976403044631,4.59643208494e-05,0.0587397433946,0.0109280593855,-0.00419229552721,-0.0154377465914,-0.13890174364,0.0195838744139,-0.000131574456254,-0.029823172341,0.000441135925006,-0.0128057805899,-0.0128057805899,-0.0154377465914,-0.0182170211996,-0.0182170211996,0.0199773031304,0.0199773031304,0.0229587830544,0.0229587830544,0.000225687270794,0.000225687270794,0.128086771146,0.128086771146,0.0945714456096,0.0945714456096,-0.000794068541012,-0.000299706320076
2010-02-19,-0.0249521140046,-0.0270759402965,-0.0333098581001,-0.062199079638,-0.0300885635414,0.0301557242242,-0.0300885635414,0.018209219905,-0.0490262648061,-0.055750726363,0.000188465887675,-0.0363585603457,-0.0647419653079,-0.0592613589263,-0.0812709591175,-0.0880494484983,-0.000906661667606,-0.000330974124772,0.000548931049853,0.000203454642166,-0.05395753088,-0.0448403488656,-0.00751149911381,-0.0502599895021,0.0916325208216,-0.00106872107892,-0.0163919318299,-0.0163919318299,-0.0455573860191,-0.0455573860191,-0.00301902140145,-0.00301902140145,-0.0672085501586,0.000712741516952,0.00101032793806,-0.128533786817,8.36443752288e-06,0.00104109386546,0.0016235549486,-0.000668566413552,-0.0170169887151,-0.179764206555,-0.00828178766033,-0.000182754782468,-0.000496652990715,-0.00152801358234,-0.0127925302475,-0.0127925302475,-0.0170169887151,-0.0180880843925,-0.0180880843925,-0.000638035806745,-0.000638035806745,0.000664290998595,0.000664290998595,6.21780825304e-05,6.21780825304e-05,0.0873557071193,0.0873557071193,0.237423923882,0.237423923882,-0.00107047282555,-0.000398714356899
2010-02-22,0.076225566017,-0.0583750433955,-0.12277773419,0.0182129932435,0.0482009900715,-0.0681695095321,0.0482009900715,-0.0498363319457,0.107325250749,-0.062199079638,-0.00226969671178,0.0410803070273,0.0681380645146,0.0267552714147,0.0355370492017,-0.0678479200171,-0.00111611809726,-0.000405344321074,0.000122801781294,-0.00227408456388,-0.0685813622608,-0.0329272756451,-0.00972288498081,-0.0626647920531,0.0576888473393,0.00383139162985,0.00732909291038,0.00732909291038,-0.0255327800717,-0.0255327800717,0.00632187509036,0.00632187509036,0.0476145290152,-0.00143098209784,-0.00159220588902,-0.0957267623356,7.32203253718e-07,-0.00396911273718,0.00140120238051,0.00461218820799,0.00296039578278,-0.144748687211,-0.000273204688004,-0.000182824807922,0.000907633779425,0.00861751152073,-0.0127810687779,-0.0127810687779,0.00296039578278,-0.019433746163,-0.019433746163,0.0461667023146,0.0461667023146,0.0494738358991,0.0494738358991,0.000146102472638,0.000146102472638,0.100778023364,0.100778023364,0.380154926601,0.380154926601,-0.00131749853899,-0.000493346253729
2010-02-23,-0.117047265616,0.0381788955917,0.0673820705288,0.0468321959746,-0.0275251661821,0.018804268415,-0.0275251661821,0.00770454398751,-0.0324001137432,0.0182129932435,0.00277533470146,0.0968492877588,0.132548252846,0.0697407883759,0.0850979880644,-0.0291698378868,-0.00105149404919,-0.000440857689824,-0.000183148685783,0.00276404758694,0.065694763532,0.00774191914418,-0.0350984139284,-0.0194935913661,0.0427658343326,0.00118653397833,0.0139952353206,0.0139952353206,-0.00153489223208,-0.00153489223208,0.00488001530406,0.00488001530406,-0.0391327660179,-0.00101666296227,-0.00121598046784,-0.0584242224516,-2.86211564018e-05,-0.0594749155895,-0.0014220292276,-0.0012393220592,-0.00301867633203,-0.0535249346873,0.0186755108527,-9.36634725225e-05,-0.0013046138343,-0.00497050332621,0.0398336080714,0.0398336080714,-0.00301867633203,0.0602789756609,0.0602789756609,-0.0180297572403,-0.0180297572403,-0.0192368133725,-0.0192368133725,-0.000115447349157,-0.000115447349157,0.00779306947886,0.00779306947886,0.240011741179,0.240011741179,-0.00148744214159,-0.000587140859044
2010-02-24,0.0540397328228,0.0103169789653,0.0721404139048,-0.00401152064124,-0.0609716760301,0.0231322881761,-0.0609716760301,0.00228626152805,-0.0514611267102,0.0468321959746,-0.0019106541716,-0.00393230168566,-0.00544891516799,-0.00489214648164,-0.00601075472699,-0.0296052688123,-0.00180297534275,-0.000484818169609,-0.00019465779575,-0.00190968650075,0.0302359237582,0.0146395512827,-0.0627972953287,-0.0138487028834,0.0166296382077,-8.59888682666e-05,0.00771861169078,0.00771861169078,0.00896494487783,0.00896494487783,0.0016489461543,0.0016489461543,-0.0602249528633,9.77670812558e-05,0.000127767805658,-0.110271173697,-2.27853113151e-05,-0.054509656688,-0.00110747132451,-0.00614456289371,-0.0299540993441,-0.0732898954831,0.016100552361,-0.000135400640859,-0.000576460946507,0.00025527964725,-0.00268110824323,-0.00268110824323,-0.0299540993441,-0.00172056455294,-0.00172056455294,-0.0180176415298,-0.0180176415298,-0.0173444938148,-0.0173444938148,-4.67682352489e-05,-4.67682352489e-05,-0.00599465085676,-0.00599465085676,0.135471277417,0.135471277417,-0.00172910036596,-0.000687224993358
